Rank	Score	Type	ID	Name	Description
6519	0	oe	ccsbBroad304_01242	POLR2I	RNA polymerase subunits
6520	0	oe	ccsbBroad304_04243	PLA2G12A	Phospholipase A2
6521	0	oe	ccsbBroad304_08170	PIK3R4	Phosphatidylinositol kinases
6522	0	oe	ccsbBroad304_01183	PGD	-
6523	0	oe	ccsbBroad304_04399	PGBD1	-
6524	0	oe	ccsbBroad304_01832	PAX8	Paired boxes
6525	0	oe	ccsbBroad304_06681	P2RY2	GPCR / Class A : Purinergic receptors, P2Y
6526	0	oe	ccsbBroad304_08183	NSDHL	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
6527	0	oe	ccsbBroad304_02026	NRP1	CD molecules
6528	0	oe	ccsbBroad304_01927	NR0B2	DAX-like receptors
6529	0	oe	ccsbBroad304_01067	NDUFA7	Mitochondrial respiratory chain complex / Complex I
6530	0	oe	ccsbBroad304_09358	MAPK1IP1L	-
6531	0	oe	ccsbBroad304_07923	LSM5	-
6532	0	cp	BRD-K00627859	tubastatin-a	HDAC inhibitor
6533	0	cp	BRD-K29313308	HDAC3-selective	HDAC inhibitor
6534	0	cp	BRD-K77908580	entinostat	HDAC inhibitor
6535	0	cp	BRD-K02130563	panobinostat	HDAC inhibitor
6536	0	cp	BRD-K88742110	BRD-K88742110	HDAC inhibitor
6537	0	cp	BRD-K52313696	tacedinaline	HDAC inhibitor
6538	0	cp	BRD-K53790871	triamcinolone	Glucocorticoid receptor agonist
6539	0	cp	BRD-K10016611	pyridine-2-aldoxime	Acetylcholinesterase inhibitor
6540	0	cp	BRD-K40645748	mefloquine	Adenosine receptor antagonist
6541	0	cp	BRD-K57886322	fluocinonide	Glucocorticoid receptor agonist
6542	0	cp	BRD-K71926323	marbofloxacin	Bacterial DNA gyrase inhibitor
6543	0	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
6544	0	cp	BRD-K11801786	trimidox	Ribonucleotide reductase inhibitor
6545	-0.28	cc		Tachykinin antagonist	-
6546	-0.29	cc		NFkB pathway inhibitor	-
6547	-0.75	cc		Potassium channel blocker	-
6548	-1.4	cc		Cyclooxygenase inhibitor	-
6549	-1.97	cc		TGF beta receptor inhibitor	-
6550	-2.68	cc		HMGCR inhibitor	-
6551	-2.7	cc		RAF inhibitor	-
6552	-2.82	cp	BRD-K32501161	vanoxerine	Dopamine uptake inhibitor
6553	-2.89	cc		Norepinephrine reuptake inhibitor	-
6554	-2.92	cp	BRD-K76534306	enrofloxacin	Bacterial DNA gyrase inhibitor
6555	-2.98	cc		Cannabinoid receptor agonist	-
6556	-3.28	cp	BRD-A29485665	bicalutamide	Androgen receptor antagonist
6557	-3.32	cc		Bacterial DNA gyrase inhibitor	-
6558	-3.42	cp	BRD-K41996876	tyrphostin-1	EGFR inhibitor
6559	-3.66	cc		DNA dependent protein kinase inhibitor	-
6560	-3.94	cp	BRD-A08187463	racecadotril	Enkephalinase inhibitor
6561	-4.1	cc		Imidazoline ligand	-
6562	-4.27	cc		Targets of VEGFR inhibitors GOF	-
6563	-4.6	cp	BRD-K62810658	PD-98059	MEK inhibitor
6564	-4.71	cp	BRD-K85133207	HDAC1-selective	HDAC inhibitor
6565	-5.03	cc		IGF-1 inhibitor	-
6566	-5.47	cp	BRD-K90382497	GW-843682X	PLK inhibitor
6567	-5.51	cp	BRD-K93188295	ARC-239	Adrenergic receptor antagonist
6568	-6.22	cp	BRD-K39339537	epirizole	Cyclooxygenase inhibitor
6569	-6.26	cc		Apolipoproteins LOF	-
6570	-6.38	cp	BRD-K93460210	lamotrigine	Serotonin receptor antagonist
6571	-6.4	cp	BRD-K25394294	oxaprozin	Cyclooxygenase inhibitor
6572	-6.62	cp	BRD-A54845972	dihydroergotamine	Serotonin receptor agonist
6573	-6.65	cp	BRD-A24514565	warfarin	Vitamin K antagonist
6574	-7.34	cc		LIM class homeoboxes GOF	-
6575	-7.34	cc		PRD class homeoboxes and psudogenes LOF	-
6576	-7.42	cc		EGFR inhibitor	-
6577	-7.52	cp	BRD-K29555132	arachidonamide	Cannabinoid receptor agonist
6578	-7.56	cc		SMAD family LOF	-
6579	-7.7	cp	BRD-K29950728	clomifene	Estrogen receptor antagonist
6580	-7.88	cp	BRD-K63630713	etacrynic-acid	Sodium/potassium/chloride transporter inhibitor
6581	-8.03	cc		Thromboxane receptor antagonist	-
6582	-8.35	cp	BRD-A65615053	zacopride	Serotonin receptor antagonist
6583	-8.43	cp	BRD-K30480208	torasemide	Electrolyte reabsorption inhibitor
6584	-8.51	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
6585	-8.51	cp	BRD-K09397065	SR-57227A	Serotonin receptor agonist
6586	-8.63	cp	BRD-A47598013	citalopram	Serotonin reuptake inhibitor
6587	-8.64	cc		HIV protease inhibitor	-
6588	-8.74	cp	BRD-K63792901	arecaidine	Acetylcholine receptor agonist
6589	-8.89	cp	BRD-K41713976	E-4031	Potassium channel blocker
6590	-8.91	cp	BRD-K21733600	rofecoxib	Cyclooxygenase inhibitor
6591	-9.16	cp	BRD-A75402480	desoxycorticosterone	Mineralocorticoid receptor agonist
6592	-9.36	cp	BRD-K28936863	ketotifen	Histamine receptor agonist
6593	-9.43	cc		Serpin peptidase inhibitors LOF	-
6594	-9.51	cp	BRD-K78959463	FPL-64176	Calcium channel activator
6595	-10.07	cp	BRD-A07440155	labetalol	Adrenergic receptor antagonist
6596	-10.12	cp	BRD-K16233984	eriochrome-black-t	Azo dye
6597	-10.24	cc		Nucleophosmin inhibitor	-
6598	-10.4	cp	BRD-A66435872	HTMT	Histamine receptor agonist
6599	-10.51	cp	BRD-K60060639	methyllidocaine	antiarrhythmic medication
6600	-10.89	cc		Serine proteases GOF	-
6601	-11.05	cc		PKC inhibitor	-
6602	-11.11	cc		IKK inhibitor	-
6603	-11.21	cp	BRD-K37289225	clozapine	Dopamine receptor antagonist
6604	-11.26	cp	BRD-K57222227	indometacin	Cyclooxygenase inhibitor
6605	-11.27	cp	BRD-K94080537	diethyltoluamide	DEET activator of fly antenna ionotropic receptor IR40a
6606	-11.37	cp	BRD-A65280694	molindone	Dopamine receptor antagonist
6607	-11.41	cp	BRD-K97810537	beclometasone	Glucocorticoid receptor agonist
6608	-11.73	cc		Glucocorticoid receptor agonist	-
6609	-11.77	cp	BRD-A31159102	fluoxetine	Selective serotonin reuptake inhibitor (SSRI)
6610	-12.12	cc		PARP inhibitor	-
6611	-12.51	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
6612	-12.56	cp	BRD-K87990216	piretanide	Glucocorticoid receptor agonist
6613	-12.75	cp	BRD-A48237631	mitomycin-c	DNA alkylating agent
6614	-12.75	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
6615	-12.92	cp	BRD-K54142781	cirazoline	Adrenergic receptor agonist
6616	-12.97	cp	BRD-K26429091	J-104129	Acetylcholine receptor antagonist
6617	-13.05	cc		Calcium channel blocker	-
6618	-13.09	cp	BRD-K11129031	gemfibrozil	Lipoprotein lipase activator
6619	-13.15	cc		Sirtuins GOF	-
6620	-13.26	cp	BRD-K87142802	veliparib	PARP inhibitor
6621	-13.3	cp	BRD-K94920105	DR-2313	PARP inhibitor
6622	-13.32	cp	BRD-K37447567	hydrocotarnine	Opioid receptor antagonist
6623	-13.45	cc		Progesterone receptor agonist	-
6624	-13.46	cp	BRD-K80738081	resveratrol	Cytochrome P450 inhibitor
6625	-13.58	cp	BRD-K82941592	rosuvastatin	HMGCR inhibitor
6626	-13.99	cp	BRD-A81402010	KU-C103443N	CDC inhibitor
6627	-13.99	cp	BRD-K73589491	nizatidine	Histamine receptor antagonist
6628	-14.08	cp	BRD-K06854232	AM-580	Retinoid receptor agonist
6629	-14.24	cp	BRD-K00486786	RO-08-2750	NGF binding inhibitor
6630	-14.28	cp	BRD-A33168282	sotalol	Adrenergic receptor antagonist
6631	-14.32	cp	BRD-A02759312	betaxolol	Adrenergic receptor antagonist
6632	-14.46	cc		Toll like receptors LOF	-
6633	-14.51	cp	BRD-K55430733	WAY-629	Serotonin receptor agonist
6634	-14.78	cp	BRD-A91699651	chloroquine	Antimalarial
6635	-14.83	cp	BRD-K76840893	RS-17053	Adrenergic receptor antagonist
6636	-14.85	cp	BRD-K00959089	thenoyltrifluoroacetone	Chelating agent
6637	-14.96	cp	BRD-K35377380	I-OMe-AG-538	IGF-1 inhibitor
6638	-14.99	cp	BRD-K18816859	L-694247	Serotonin receptor agonist
6639	-15.01	cp	BRD-A36318220	necrostatin-1	RIPK inhibitor
6640	-15.08	cp	BRD-A10903566	imiloxan	Adrenergic receptor antagonist
6641	-15.11	cp	BRD-K36616567	doxepin	Histamine receptor antagonist
6642	-15.45	cp	BRD-K85383046	IAA-94	Chloride channel blocker
6643	-15.72	cc		Serotonin receptor antagonist	-
6644	-15.79	cc		Supressors of cytokine signaling GOF	-
6645	-15.85	cp	BRD-K32696739	noreleagnine	Monoamine oxidase inhibitor
6646	-15.95	cp	BRD-A63043573	cabergoline	Dopamine receptor agonist
6647	-16.04	cp	BRD-K25079130	avrainvillamide-analog-4	nucleophosmin inhibitor
6648	-16.11	cp	BRD-K73397362	purmorphamine	Smoothened receptor agonist
6649	-16.17	cp	BRD-K64994968	progesterone	Progesterone receptor agonist
6650	-16.19	cp	BRD-A36074203	remacemide	Glutamate receptor antagonist
6651	-16.38	cp	BRD-K80672993	M2-PK-activator	-666
6652	-16.71	cp	BRD-K46142322	RS-67333	Serotonin receptor partial agonist
6653	-16.87	cp	BRD-K18316707	O-1918	Cannabinoid receptor antagonist
6654	-16.89	cp	BRD-K39915878	loxapine	Dopamine receptor antagonist
6655	-16.9	cp	BRD-A33447119	oxfendazole	Anthelmintic
6656	-16.93	cp	BRD-K09963420	saquinavir	HIV protease inhibitor
6657	-17.28	cp	BRD-K46211610	tolazoline	Adrenergic receptor antagonist
6658	-17.34	cp	BRD-K08252256	diclofenac	Cyclooxygenase inhibitor
6659	-17.39	cp	BRD-K76568384	PHTPP	Estrogen receptor antagonist
6660	-17.62	cp	BRD-K78294846	osthol	Calcium channel blocker
6661	-17.66	cp	BRD-K03842655	penitrem-a	Potassium channel blocker
6662	-17.71	cp	BRD-K11163873	phenanthridone	PARP inhibitor
6663	-17.75	cc		GATA Zinc finger domain containing LOF	-
6664	-17.75	cp	BRD-K04146668	GW-441756	Growth factor receptor inhibitor
6665	-17.8	cc		Interleukin receptors LOF	-
6666	-17.85	cp	BRD-A10355991	norketamine	Glutamate receptor antagonist
6667	-18	cp	BRD-A44780397	mifepristone	Glucocorticoid receptor antagonist
6668	-18.02	cp	BRD-K20742498	RS-39604	Serotonin receptor antagonist
6669	-18.14	cp	BRD-K67783091	haloperidol	Dopamine receptor antagonist
6670	-18.18	cp	BRD-A32949107	MRS-1845	Calcium channel blocker
6671	-18.19	cp	BRD-K98548675	parthenolide	NFkB pathway inhibitor
6672	-18.35	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
6673	-18.46	cp	BRD-A07000685	hydrocortisone	Glucocorticoid receptor agonist
6674	-18.47	cp	BRD-K47631482	bromhexine	Mucolytic agent
6675	-18.55	cp	BRD-K04010869	prostaglandin-a1	HSP inducer
6676	-18.72	cp	BRD-A44133049	azasetron	Serotonin receptor antagonist
6677	-18.77	cp	BRD-K15601958	SEW-2871	Lysophospholipid receptor agonist
6678	-18.95	cp	BRD-K02265150	amoxapine	Norepinephrine reuptake inhibitor
6679	-19.22	cp	BRD-K27665173	D-64406	PDGFR receptor inhibitor
6680	-19.24	cp	BRD-K62200014	anagrelide	Phosphodiesterase inhibitor
6681	-19.29	cp	BRD-K65146499	nabumetone	Cyclooxygenase inhibitor
6682	-19.3	cp	BRD-K85603128	resorcinol	Phosphodiesterase inhibitor
6683	-19.35	cp	BRD-A97674275	ranolazine	Sodium channel blocker
6684	-19.57	cc		MCM family LOF	-
6685	-19.67	cp	BRD-A45889380	mepacrine	Cytokine production inhibitor
6686	-19.98	cc		Lipocalins GOF	-
6687	-20.08	cp	BRD-K56343971	vemurafenib	RAF inhibitor
6688	-20.22	cp	BRD-K88789588	letrozole	Aromatase inhibitor
6689	-20.23	cp	BRD-K92731339	perindopril	ACE inhibitor
6690	-20.23	kd	CGS001-11200	CHEK2	CHK1 subfamily
6691	-20.33	cp	BRD-K47328134	lysylphenylalanyl-tyrosine	Heparin activation inhibitor
6692	-20.35	cp	BRD-K65639003	icariin	Phosphodiesterase inhibitor
6693	-20.54	cp	BRD-K30677119	PP-30	RAF inhibitor
6694	-20.65	cp	BRD-K54759182	dosulepin	Norepinephrine reuptake inhibitor
6695	-20.71	cp	BRD-A78942461	ICI-118551	Adrenergic receptor antagonist
6696	-20.73	cc		Bile acid	-
6697	-20.8	cp	BRD-K56047318	RHC-80267	Triacylglycerol lipase inhibitor
6698	-21.12	cp	BRD-K60923938	veratridine	Sodium channel activator
6699	-21.12	cp	BRD-A93000692	ciglitazone	PPAR receptor agonist
6700	-21.31	cp	BRD-K80527266	triacsin-c	Adrenergic receptor antagonist
6701	-21.33	cp	BRD-K40919711	BAPTA-AM	Potassium channel blocker
6702	-21.54	cp	BRD-A89175223	bisoprolol	Adrenergic receptor antagonist
6703	-21.58	cc		Cell Cycle Inhibition GOF	-
6704	-21.62	cp	BRD-A40639672	ketorolac	Cyclooxygenase inhibitor
6705	-21.71	kd	CGS001-55604	LRRC16A	-
6706	-21.76	cp	BRD-A22707317	SB-205384	GABA receptor modulator
6707	-21.79	cp	BRD-K77695569	tiabendazole	Angiogenesis inhibitor
6708	-21.79	cp	BRD-A70268693	PG-9	Acetylcholine receptor agonist
6709	-21.91	cc		Nucleoporin LOF	-
6710	-22.13	cp	BRD-K62056274	quipazine	Serotonin receptor agonist
6711	-22.16	cp	BRD-K76908866	CP-724714	EGFR inhibitor
6712	-22.17	cp	BRD-K00662280	CL-218872	GABA receptor agonist
6713	-22.3	cp	BRD-K07507905	BRL-37344	Adrenergic receptor agonist
6714	-22.42	cp	BRD-A06352508	SB-218078	CHK inhibitor
6715	-22.52	kd	CGS001-1759	DNM1	Pleckstrin homology (PH) domain containing
6716	-22.55	cp	BRD-A83237092	fulvestrant	Estrogen receptor antagonist
6717	-22.74	cp	BRD-K33453211	levocabastine	Histamine receptor antagonist
6718	-22.78	cp	BRD-K06208435	YS-035	Calcium channel blocker
6719	-22.81	cp	BRD-K26134695	calpeptin	Calpain inhibitor
6720	-22.83	cp	BRD-K70327191	benzoxiquine	Anti-infective
6721	-22.84	cp	BRD-K43149758	myricetin	Androgen receptor agonist
6722	-22.84	cp	BRD-K79124250	ioxaglic-acid	Radiopaque medium
6723	-22.92	cp	BRD-K78431006	crizotinib	ALK inhibitor
6724	-23.14	kd	CGS001-10491	CRTAP	-
6725	-23.17	cc		GPCR Subset GOF	-
6726	-23.17	cp	BRD-K84175871	pseudoephedrine	Adrenergic receptor agonist
6727	-23.25	cp	BRD-K50324045	avrainvillamide-analog-6	nucleophosmin inhibitor
6728	-23.35	cc		General transcription factors group 1 LOF	-
6729	-23.37	cp	BRD-K68873215	phosphodiesterase-V-inhibitor-II	Phosphodiesterase inhibitor
6730	-23.38	cp	BRD-K86434416	selegiline	Monoamine oxidase inhibitor
6731	-23.39	cp	BRD-K17896185	FIT	Opioid receptor agonist
6732	-23.42	cp	BRD-K36324071	NF-449	Purinergic receptor antagonist
6733	-23.5	cp	BRD-A18579359	wiskostatin	Neural Wiskott-Aldrich syndrome protein inhibitor
6734	-23.61	cp	BRD-K03440695	boldine	Acetylcholine receptor antagonist
6735	-23.67	cp	BRD-K46317332	proadifen	Nitric oxide synthase inhibitor
6736	-23.68	cp	BRD-K32755366	reserpic-acid	Norepinephrine transporter inhibitor
6737	-23.73	cp	BRD-K21672174	RO-28-1675	Glucokinase activator
6738	-23.77	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
6739	-23.83	cp	BRD-A49358627	ciprofibrate	PPAR receptor agonist
6740	-23.93	cp	BRD-K64044582	linoleamide	ACAT inhibitor
6741	-24.12	cp	BRD-K15588452	R-96544	Serotonin receptor antagonist
6742	-24.36	cp	BRD-K25224017	pirenperone	Serotonin receptor antagonist
6743	-24.36	cp	BRD-K98490050	amsacrine	Topoisomerase inhibitor
6744	-24.53	kd	CGS001-9847	KIAA0528	-
6745	-24.61	cp	BRD-A91452556	estradiol-cypionate	Estrogen receptor agonist
6746	-24.65	cp	BRD-K73391359	quinisocaine	Local anesthetic
6747	-24.68	cp	BRD-K35559145	levomepromazine	Dopamine receptor antagonist
6748	-24.73	cp	BRD-K02607075	tubocurarine	Acetylcholine receptor antagonist
6749	-24.82	cp	BRD-K53737926	amitriptyline	Norepinephrine inhibitor
6750	-24.87	cp	BRD-K63516691	T-0156	Phosphodiesterase inhibitor
6751	-24.92	cp	BRD-K54704028	BAY-36-7620	Glutamate receptor antagonist
6752	-25.1	cp	BRD-K95739795	tetrabenazine	Vesicular monoamine transporter inhibitor
6753	-25.26	cp	BRD-K15842202	eudesmic-acid	-666
6754	-25.28	cp	BRD-A55484088	BNTX	Opioid receptor antagonist
6755	-25.47	cp	BRD-A19661776	mianserin	Serotonin receptor antagonist
6756	-25.69	cp	BRD-K78122587	NNC-55-0396	T-type calcium channel blocker
6757	-25.78	cp	BRD-K21548250	moracizine	Sodium channel blocker
6758	-25.87	cp	BRD-K13571841	pepstatin	Aspartic protease inhibitor
6759	-25.93	cp	BRD-K59419204	AM-281	Cannabinoid receptor antagonist
6760	-26.01	cp	BRD-K53220666	trimetozine	Sedative
6761	-26.11	oe	ccsbBroad304_04802	COX6B2	Mitochondrial respiratory chain complex / Complex IV
6762	-26.12	cp	BRD-M86331534	pyrvinium-pamoate	AKT inhibitor
6763	-26.18	oe	ccsbBroad304_02452	NXF1	-
6764	-26.37	cp	BRD-K56558538	ambroxol	Sodium channel blocker
6765	-26.41	cc		Dihydrofolate reductase inhibitor	-
6766	-26.53	cp	BRD-K23335153	AMN-082	Glutamate receptor modulator
6767	-26.59	cp	BRD-K61217870	n-(3-acetamidophenyl)-3-chlorobenzamide	Glutamate receptor antagonist
6768	-26.64	cp	BRD-K88560311	rucaparib	PARP inhibitor
6769	-26.67	kd	CGS001-25799	ZNF324	Zinc fingers, C2H2-type
6770	-26.68	oe	ccsbBroad304_01072	NDUFB6	Mitochondrial respiratory chain complex / Complex I
6771	-26.75	cp	BRD-K68095457	palmitoylethanolamide	Cannabinoid receptor agonist
6772	-26.84	cp	BRD-A04553218	chlorphenamine	Histamine receptor antagonist
6773	-27.29	cp	BRD-K82823804	SA-792987	PKC inhibitor
6774	-27.39	oe	ccsbBroad304_04903	ZNF786	Zinc fingers, C2H2-type
6775	-27.67	cp	BRD-K57304726	PRE-084	Sigma receptor agonist
6776	-27.72	cp	BRD-K52930707	rescinnamine	ACE inhibitor
6777	-27.74	cp	BRD-K24240364	GYKI-52466	Glutamate receptor antagonist
6778	-27.74	cp	BRD-A89672324	CGP-55845	GABA receptor antagonist
6779	-27.77	cp	BRD-K11399644	phenformin	AMPK activator
6780	-27.83	cp	BRD-A17453586	MDL-72832	Serotonin receptor agonist
6781	-27.83	cp	BRD-A09925278	etilefrine	Adrenergic receptor agonist
6782	-27.88	cp	BRD-K74112339	acetohydroxamic-acid	Urease inhibitor
6783	-27.93	cp	BRD-K23623876	decafluorobutane	Contrast agent
6784	-28.03	cp	BRD-K52662033	lidocaine	Histamine receptor agonist
6785	-28.07	kd	CGS001-6646	SOAT1	-
6786	-28.28	cp	BRD-A83855350	naltrexone	Opioid receptor antagonist
6787	-28.41	kd	CGS001-2810	SFN	-
6788	-28.47	cp	BRD-K96862998	pirfenidone	TGF beta receptor inhibitor
6789	-28.55	kd	CGS001-84288	EFCAB2	EF-hand domain containing
6790	-28.6	cp	BRD-K13646352	midostaurin	FLT3 inhibitor
6791	-28.69	oe	ccsbBroad304_03433	DDIT4	-
6792	-28.79	cp	BRD-A33084410	5'-guanidinonaltrindole	Opioid receptor antagonist
6793	-28.84	oe	ccsbBroad304_01277	PRKAB2	AMPK subfamily
6794	-28.9	kd	CGS001-4723	NDUFV1	Mitochondrial respiratory chain complex / Complex I
6795	-28.91	cp	BRD-K01638814	rilmenidine	Adrenergic receptor agonist
6796	-28.94	kd	CGS001-8022	LHX3	Homeoboxes / LIM class
6797	-29.01	cp	BRD-A15079084	phorbol-12-myristate-13-acetate	PKC activator
6798	-29.09	cp	BRD-K46424862	hymecromone	Monoamine oxidase inhibitor
6799	-29.16	cp	BRD-K69690935	curcumin	Cyclooxygenase inhibitor
6800	-29.2	cp	BRD-K08806317	timolol	Adrenergic receptor antagonist
6801	-29.25	cp	BRD-K91904471	SD-169	p38 MAPK inhibitor
6802	-29.28	cp	BRD-K87226815	cycloserine	Bacterial cell wall synthesis inhibitor
6803	-29.31	cp	BRD-K64890080	BI-2536	PLK inhibitor
6804	-29.35	cp	BRD-A44551378	LFM-A12	EGFR inhibitor
6805	-29.43	cp	BRD-K72676686	fluvoxamine	Selective serotonin reuptake inhibitor (SSRI)
6806	-29.44	cp	BRD-K84663978	trequinsin	Phosphodiesterase inhibitor
6807	-29.46	kd	CGS001-124641	OVCA2	-
6808	-29.55	cp	BRD-A17655518	ibuprofen	Cyclooxygenase inhibitor
6809	-29.56	cp	BRD-K78637815	LY-320135	Cannabinoid receptor antagonist
6810	-29.7	kd	CGS001-9326	ZNHIT3	Zinc fingers, HIT-type
6811	-29.81	cp	BRD-K06467078	corynanthine	Adrenergic receptor antagonist
6812	-29.93	kd	CGS001-1036	CDO1	-
6813	-29.94	cp	BRD-K67352070	TC-2559	Acetylcholine receptor agonist
6814	-29.96	cp	BRD-K93080877	Ala-Ala-Phe-CMK	Tripeptidyl peptidase inhibitor
6815	-30	oe	ccsbBroad304_08424	SNRK	SNRK subfamily
6816	-30	cp	BRD-K59331372	SB-366791	TRPV antagonist
6817	-30.04	cp	BRD-K93095519	SJ-172550	MDM inhibitor
6818	-30.08	cp	BRD-A02481876	importazole	Importin-beta transport receptor inhibitor
6819	-30.1	kd	CGS001-115	ADCY9	Adenylyl cyclases
6820	-30.15	cp	BRD-K26979635	NS-3694	Glutamate receptor antagonist
6821	-30.18	cp	BRD-K76587808	fraxetin	Antioxidant
6822	-30.19	cp	BRD-K88429204	pyrimethamine	Dihydrofolate reductase inhibitor
6823	-30.35	cp	BRD-A79981887	midodrine	Adrenergic receptor agonist
6824	-30.42	cp	BRD-A02710418	meptazinol	Opioid receptor agonist
6825	-30.42	cp	BRD-K26573499	DMAB-anabaseine	Adrenergic receptor agonist
6826	-30.58	kd	CGS001-2863	GPR39	GPCR / Class A : Orphans
6827	-30.63	cp	BRD-K72029282	probucol	Atherogenesis inhibitor
6828	-30.66	cp	BRD-K97365803	PI-828	PI3K inhibitor
6829	-30.69	cp	BRD-K80325895	eicosadienoic-acid	-666
6830	-30.7	kd	CGS001-3880	KRT19	Intermediate filaments type I, keratins (acidic)
6831	-30.74	cc		GABA receptor antagonist	-
6832	-30.82	cp	BRD-K47983010	BX-795	IKK inhibitor
6833	-30.84	cp	BRD-K69032158	diprotin-a	Dipeptidyl peptidase inhibitor
6834	-31.06	cp	BRD-K31542390	mycophenolic-acid	Dehydrogenase inhibitor
6835	-31.1	cp	BRD-K11696279	BU-239	Imidazoline receptor agonist
6836	-31.13	kd	CGS001-2077	ERF	ETS Transcription Factors
6837	-31.21	oe	ccsbBroad304_03574	FBXW7	F-boxes / WD-40 domains
6838	-31.28	cp	BRD-K02407574	parbendazole	Tubulin inhibitor
6839	-31.28	cp	BRD-A89434049	sarmentogenin	ATPase inhibitor
6840	-31.29	cp	BRD-K81709173	halcinonide	Glucocorticoid receptor agonist
6841	-31.32	cp	BRD-K38436528	imipramine	Norepinephrine reuptake inhibitor
6842	-31.4	cp	BRD-K66876909	linezolid	Bacterial 50S ribosomal subunit inhibitor
6843	-31.48	cp	BRD-K97061094	azacyclonol	Histamine receptor antagonist
6844	-31.49	kd	CGS001-5062	PAK2	PAKA subfamily
6845	-31.53	cp	BRD-K54094468	remoxipride	Dopamine receptor antagonist
6846	-31.53	kd	CGS001-23624	CBLC	RING-type (C3HC4) zinc fingers
6847	-31.65	kd	CGS001-90233	ZNF551	Zinc fingers, C2H2-type
6848	-31.66	cp	BRD-A92670106	tocainide	Sodium channel blocker
6849	-31.67	cp	BRD-A65767837	hydrocortisone	Glucocorticoid receptor agonist
6850	-31.68	oe	ccsbBroad304_03005	HCAR1	GPCR / Class A : Hydroxy-carboxylic acid receptors
6851	-31.75	cp	BRD-K63068307	ZSTK-474	PI3K inhibitor
6852	-31.76	cp	BRD-K32292990	CGP-53353	EGFR inhibitor
6853	-31.86	cp	BRD-A90515964	guaifenesin	Expectorant
6854	-31.88	cc		Progesterone receptor antagonist	-
6855	-31.97	cp	BRD-K34014345	naproxol	Anti-inflammatory
6856	-32	kd	CGS001-2961	GTF2E2	General transcription factors
6857	-32.1	oe	ccsbBroad304_00391	CTH	Hydrogen sulphide synthesis
6858	-32.1	cp	BRD-K39746403	erythromycin	NFkB pathway inhibitor
6859	-32.14	oe	ccsbBroad304_07119	UGP2	-
6860	-32.18	kd	CGS001-5245	PHB	-
6861	-32.2	cp	BRD-A42553870	L-152804	Neuropeptide receptor antagonist
6862	-32.24	cp	BRD-A96897502	U-74389F	Lipid peroxidase inhibitor
6863	-32.27	cp	BRD-K52735702	cefdinir	Bacterial cell wall synthesis inhibitor
6864	-32.34	oe	ccsbBroad304_01150	PCCB	Carboxylases
6865	-32.34	kd	CGS001-84775	ZNF607	Zinc fingers, C2H2-type
6866	-32.44	cp	BRD-K73109821	diazoxide	Potassium channel activator
6867	-32.55	cp	BRD-K45033733	famciclovir	DNA polymerase inhibitor
6868	-32.6	cp	BRD-K48735772	PD-158780	EGFR inhibitor
6869	-32.82	oe	ccsbBroad304_05528	TICAM2	-
6870	-32.86	oe	ccsbBroad304_00551	FECH	-
6871	-32.86	kd	CGS001-571	BACH1	BTB/POZ domain containing
6872	-32.88	kd	CGS001-26520	TIMM9	-
6873	-32.93	cp	BRD-K62982419	cilomilast	Phosphodiesterase inhibitor
6874	-32.99	cp	BRD-A51714012	venlafaxine	Adrenergic inhibitor
6875	-33.02	cp	BRD-A72988804	tiaprofenic-acid	Cyclooxygenase inhibitor
6876	-33.1	cp	BRD-K50214219	CS-1657	PARP inhibitor
6877	-33.18	cp	BRD-K14767410	SC-560	Cyclooxygenase inhibitor
6878	-33.37	oe	ccsbBroad304_02806	OPN3	GPCR / Class A : Opsin receptors
6879	-33.41	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
6880	-33.41	cp	BRD-K33860217	CP-94253	Serotonin receptor agonist
6881	-33.42	oe	ccsbBroad304_06435	RBPJ	-
6882	-33.42	kd	CGS001-2015	EMR1	Adhesion Class GPCRs
6883	-33.43	cp	BRD-K17008822	BD-1008	Sigma receptor antagonist
6884	-33.45	cp	BRD-K64670467	JNJ-16259685	Glutamate receptor antagonist
6885	-33.47	oe	ccsbBroad304_02173	ATG5	-
6886	-33.5	cp	BRD-A54029483	IRL-2500	Endothelin receptor antagonist
6887	-33.5	kd	CGS001-6827	SUPT4H1	-
6888	-33.56	cp	BRD-K79877282	PF-543	Sphingosine kinase inhibitor
6889	-33.56	oe	ccsbBroad304_01514	SDHC	Mitochondrial respiratory chain complex / Complex II
6890	-33.58	oe	ccsbBroad304_00525	EZH1	Chromatin-modifying enzymes / K-methyltransferases
6891	-33.6	kd	CGS001-5236	PGM1	-
6892	-33.62	cp	BRD-A96107863	nisoldipine	Calcium channel blocker
6893	-33.67	cp	BRD-K08417745	SID-26681509	Cathepsin inhibitor
6894	-33.86	kd	CGS001-5188	PET112	-
6895	-34.01	cp	BRD-K47598052	PP-1	SRC inhibitor
