Rank	Score	Type	ID	Name	Description
7279	0	kd	CGS001-50	ACO2	-
7280	0	kd	CGS001-47	ACLY	-
7281	0	kd	CGS001-65057	ACD	-
7282	0	kd	CGS001-64746	ACBD3	A-kinase anchor proteins
7283	0	kd	CGS001-39	ACAT2	Lanosterol biosynthesis pathway
7284	0	kd	CGS001-38	ACAT1	Lanosterol biosynthesis pathway
7285	0	kd	CGS001-36	ACADSB	-
7286	0	kd	CGS001-31	ACACA	Carboxylases
7287	0	kd	CGS001-30	ACAA1	-
7288	0	kd	CGS001-27	ABL2	Abl family
7289	0	kd	CGS001-25	ABL1	Abl family
7290	0	kd	CGS001-63874	ABHD4	Abhydrolase domain containing
7291	0	kd	CGS001-11057	ABHD2	Abhydrolase domain containing
7292	0	kd	CGS001-64241	ABCG8	ATP binding cassette transporters / subfamily G
7293	0	kd	CGS001-9429	ABCG2	ATP binding cassette transporters / subfamily G
7294	0	kd	CGS001-55324	ABCF3	ATP binding cassette transporters / subfamily F
7295	0	kd	CGS001-23	ABCF1	ATP binding cassette transporters / subfamily F
7296	0	kd	CGS001-5825	ABCD3	ATP binding cassette transporters / subfamily D
7297	0	kd	CGS001-10057	ABCC5	ATP binding cassette transporters / subfamily C
7298	0	kd	CGS001-10257	ABCC4	ATP binding cassette transporters / subfamily C
7299	0	kd	CGS001-8714	ABCC3	ATP binding cassette transporters / subfamily C
7300	0	kd	CGS001-1244	ABCC2	ATP binding cassette transporters / subfamily C
7301	0	kd	CGS001-4363	ABCC1	ATP binding cassette transporters / subfamily C
7302	0	kd	CGS001-22	ABCB7	ATP binding cassette transporters / subfamily B
7303	0	kd	CGS001-5244	ABCB4	ATP binding cassette transporters / subfamily B
7304	0	kd	CGS001-5243	ABCB1	ATP binding cassette transporters / subfamily B
7305	0	kd	CGS001-23461	ABCA5	ATP binding cassette transporters / subfamily A
7306	0	kd	CGS001-19	ABCA1	ATP binding cassette transporters / subfamily A
7307	0	kd	CGS001-18	ABAT	GABA turnover
7308	0	kd	CGS001-26574	AATF	-
7309	0	kd	CGS001-16	AARS	Aminoacyl tRNA synthetases / Class II
7310	0	kd	CGS001-2	A2M	-
7311	0	oe	ccsbBroad304_08971	ZNF669	Zinc fingers, C2H2-type
7312	0	oe	ccsbBroad304_01797	ZNF32	Zinc fingers, C2H2-type
7313	0	oe	ccsbBroad304_07678	ZNF266	Zinc fingers, C2H2-type
7314	0	oe	ccsbBroad304_03479	YTHDF1	-
7315	0	oe	ccsbBroad304_07131	VRK1	Vaccina related kinase (VRK) family
7316	0	oe	ccsbBroad304_06309	UTS2R	Urotensin receptor
7317	0	oe	ccsbBroad304_01732	UBA52	L ribosomal proteins
7318	0	oe	ccsbBroad304_07097	TRAF1	-
7319	0	oe	ccsbBroad304_00256	TNFSF8	CD molecules
7320	0	oe	ccsbBroad304_07064	TH	Amino acid hydroxylases
7321	0	oe	ccsbBroad304_02784	SUZ12	Zinc fingers, C2H2-type
7322	0	oe	ccsbBroad304_05192	SPRED2	-
7323	0	oe	ccsbBroad304_07820	SNW1	-
7324	0	oe	ccsbBroad304_06928	SDHB	Mitochondrial respiratory chain complex / Complex II
7325	0	oe	ccsbBroad304_08709	SCYL3	-
7326	0	oe	ccsbBroad304_09425	RNF166	RING-type (C3HC4) zinc fingers
7327	0	oe	ccsbBroad304_09420	RASGRP4	EF-hand domain containing
7328	0	oe	ccsbBroad304_01936	RAE1	WD repeat domain containing
7329	0	oe	ccsbBroad304_09954	PTRF	-
7330	0	oe	ccsbBroad304_06814	PTPN12	Protein tyrosine phosphatases / Class I Cys-based PTPs : Non-receptor
7331	0	oe	ccsbBroad304_01327	PSPH	-
7332	0	oe	ccsbBroad304_02845	PRPF6	-
7333	0	oe	ccsbBroad304_07328	PRPF4B	PRP4 subfamily
7334	0	oe	ccsbBroad304_13929	PRKACA	Protein kinase A
7335	0	oe	ccsbBroad304_06760	PPP2R3A	EF-hand domain containing
7336	0	oe	ccsbBroad304_01234	POLB	DNA polymerases
7337	0	oe	ccsbBroad304_08480	PNPO	-
7338	0	oe	ccsbBroad304_01222	PLP2	-
7339	0	oe	ccsbBroad304_07859	PLCB1	Phosphoinositide-specific phospholipase C
7340	0	oe	ccsbBroad304_01204	PIK3CD	Phosphatidylinositol kinases
7341	0	oe	ccsbBroad304_01184	PGK1	-
7342	0	oe	ccsbBroad304_02605	PAPD7	-
7343	0	oe	ccsbBroad304_01141	PAFAH1B1	WD repeat domain containing
7344	0	oe	ccsbBroad304_05133	OXER1	GPCR / Class A : Leukotriene receptors
7345	0	oe	ccsbBroad304_01102	NMT1	-
7346	0	oe	ccsbBroad304_06637	NFKB1	NFkappaB transcription factor family
7347	0	oe	ccsbBroad304_10994	NEK2	NIMA (never in mitosis gene a)- related kinase (NEK) family
7348	0	oe	ccsbBroad304_01052	MYB	-
7349	0	oe	ccsbBroad304_01038	MSRA	-
7350	0	oe	ccsbBroad304_03788	LPAR5	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
7351	0	oe	ccsbBroad304_06481	KCNJ11	Inwardly rectifying potassium channels
7352	0	oe	ccsbBroad304_06451	IMPDH1	Oxidoreductases
7353	0	oe	ccsbBroad304_00849	IL4	Interleukins and interleukin receptors
7354	0	oe	ccsbBroad304_00846	IL2	Interleukins and interleukin receptors
7355	0	oe	ccsbBroad304_00841	IKBKB	IKK family
7356	0	oe	ccsbBroad304_06433	IGHMBP2	Zinc fingers, AN1-type domain containing
7357	0	oe	ccsbBroad304_00840	IGFBP7	insulin-like growth factor (IGF) binding proteins
7358	0	oe	ccsbBroad304_06394	HOXC9	Homeoboxes / ANTP class : HOXL subclass
7359	0	oe	ccsbBroad304_03847	GPR107	GPCR / Unclassified : 7TM orphan receptors
7360	0	oe	ccsbBroad304_06304	GPC1	Proteoglycans / Cell Surface : Glypicans
7361	0	oe	ccsbBroad304_08014	GBGT1	Glycosyltransferase family 6 domain containing
7362	0	oe	ccsbBroad304_00617	GBA	-
7363	0	oe	ccsbBroad304_01054	GADD45B	-
7364	0	oe	ccsbBroad304_00597	FUT1	Fucosyltransferases
7365	0	oe	ccsbBroad304_06211	FGFR2	Type V RTKs: FGF (fibroblast growth factor) receptor family
7366	0	oe	ccsbBroad304_00554	FGB	Endogenous ligands
7367	0	oe	ccsbBroad304_07798	EXOC3	-
7368	0	oe	ccsbBroad304_03859	ENOPH1	-
7369	0	oe	ccsbBroad304_13848	EGFR	Type I RTKs: ErbB (epidermal growth factor) receptor family
7370	0	oe	ccsbBroad304_00454	DNMT3A	Methyltransferases
7371	0	oe	ccsbBroad304_03155	DHH	-
7372	0	oe	ccsbBroad304_06095	DFFB	-
7373	0	oe	ccsbBroad304_00390	CTGF	-
7374	0	oe	ccsbBroad304_09592	CTCFL	Zinc fingers, C2H2-type
7375	0	oe	ccsbBroad304_00180	BTK	Pleckstrin homology (PH) domain containing
7376	0	oe	ccsbBroad304_07183	BRPF1	Non-enzymatic BRD containing proteins
7377	0	oe	ccsbBroad304_00174	BRAF	RAF family
7378	0	oe	ccsbBroad304_10487	BPHL	-
7379	0	oe	ccsbBroad304_05882	BCL6	BTB/POZ domain containing
7380	0	oe	ccsbBroad304_05560	AMIGO3	Immunoglobulin superfamily / Immunoglobulin-like domain containing
7381	0	oe	ccsbBroad304_00038	AGL	-
7382	0	oe	ccsbBroad304_00017	ACTN2	EF-hand domain containing
7383	0	oe	ccsbBroad304_05757	ACADS	-
7384	0	oe	ccsbBroad304_09689	ZNF595	Zinc fingers, C2H2-type
7385	0	oe	ccsbBroad304_02322	ZNF263	Zinc fingers, C2H2-type
7386	0	oe	ccsbBroad304_07173	ZNF202	Zinc fingers, C2H2-type
7387	0	oe	ccsbBroad304_07117	UGCG	Glycosyltransferase family 2 domain containing
7388	0	oe	ccsbBroad304_14389	PSMA8	Proteasome (prosome, macropain) subunits
7389	0	oe	ccsbBroad304_06754	PPARD	Nuclear hormone receptors
7390	0	oe	ccsbBroad304_08340	POLR3K	RNA polymerase subunits
7391	0	oe	ccsbBroad304_09254	PAQR8	-
7392	0	oe	ccsbBroad304_08102	MRPL18	Mitochondrial ribosomal proteins / large subunits
7393	0	oe	ccsbBroad304_06575	MEF2A	Myocyte enhancer factors
7394	0	oe	ccsbBroad304_09303	LRSAM1	Sterile alpha motif (SAM) domain containing
7395	0	oe	ccsbBroad304_06191	FABP6	Fatty acid binding protein family
7396	0	oe	ccsbBroad304_06040	CRY1	-
7397	0	oe	ccsbBroad304_04565	COG7	Components of oligomeric golgi complex
7398	0	oe	ccsbBroad304_02030	CFLAR	Endogenous ligands
7399	0	oe	ccsbBroad304_02460	ATG7	Ubiquitin-like modifier activating enzymes
7400	0	oe	ccsbBroad304_04046	ZNF426	Zinc fingers, C2H2-type
7401	0	oe	ccsbBroad304_01819	ZNF213	Zinc fingers, C2H2-type
7402	0	oe	ccsbBroad304_09765	ZBTB49	BTB/POZ domain containing
7403	0	oe	ccsbBroad304_02497	YKT6	-
7404	0	oe	ccsbBroad304_02554	TRAFD1	-
7405	0	oe	ccsbBroad304_01660	TFAP4	Basic helix-loop-helix proteins
7406	0	oe	ccsbBroad304_04235	TDRD3	Tudor domain containing
7407	0	oe	ccsbBroad304_10507	SNX7	Sorting nexins
7408	0	oe	ccsbBroad304_08862	SMYD3	Chromatin-modifying enzymes / K-methyltransferases
7409	0	oe	ccsbBroad304_06974	SLC22A5	Organic zwitterions/cation transporters (OCTN)
7410	0	oe	ccsbBroad304_02295	PIGK	Phosphatidylinositol glycan anchor biosynthesis
7411	0	oe	ccsbBroad304_14044	PCGF3	Polycomb group ring fingers
7412	0	oe	ccsbBroad304_04715	MRGPRF	GPCR / Class A : Orphans
7413	0	oe	ccsbBroad304_06535	LPL	-
7414	0	oe	ccsbBroad304_00879	IRAK2	Interleukin-1 receptor-associated kinase (IRAK) family
7415	0	oe	ccsbBroad304_06393	HOXC4	Homeoboxes / ANTP class : HOXL subclass
7416	0	oe	ccsbBroad304_00677	GPR34	GPCR / Class A : Orphans
7417	0	oe	ccsbBroad304_00542	FBP1	-
7418	0	oe	ccsbBroad304_00517	ESR1	Estrogen receptors
7419	0	oe	ccsbBroad304_10207	ERLIN1	-
7420	0	oe	ccsbBroad304_08993	DHDDS	-
7421	0	oe	ccsbBroad304_02837	BHMT2	-
7422	0	oe	ccsbBroad304_01841	BAG6	-
7423	0	oe	ccsbBroad304_02581	ASCC3	-
7424	0	oe	ccsbBroad304_00053	ALDOA	-
7425	0	oe	ccsbBroad304_13811	ALDH3B1	Aldehyde dehydrogenases
7426	0	oe	ccsbBroad304_02401	AKR1A1	Aldo-keto reductases
7427	0	oe	ccsbBroad304_09344	ZNF764	Zinc fingers, C2H2-type
7428	0	oe	ccsbBroad304_09413	ZNF554	Zinc fingers, C2H2-type
7429	0	oe	ccsbBroad304_13985	ZNF200	Zinc fingers, C2H2-type
7430	0	oe	ccsbBroad304_02415	TUBB3	Tubulins
7431	0	oe	ccsbBroad304_01684	TNF	Tumor necrosis factor (ligand) superfamily
7432	0	oe	ccsbBroad304_00313	TBCB	-
7433	0	oe	ccsbBroad304_10437	STMN1	-
7434	0	oe	ccsbBroad304_01579	SOX2	SRY (sex determining region Y)-boxes
7435	0	oe	ccsbBroad304_01563	SNCA	Parkinson disease
7436	0	oe	ccsbBroad304_01560	SNAPC1	-
7437	0	oe	ccsbBroad304_05425	SNAI3	Snail homologs
7438	0	oe	ccsbBroad304_06975	SMARCC2	-
7439	0	oe	ccsbBroad304_08532	SIRPG	Immunoglobulin superfamily / C1-set domain containing
7440	0	oe	ccsbBroad304_02709	SCMH1	Sterile alpha motif (SAM) domain containing
7441	0	oe	ccsbBroad304_07277	RTCD1	-
7442	0	oe	ccsbBroad304_11324	RPS6KA4	MSK subfamily
7443	0	oe	ccsbBroad304_01401	RIT1	-
7444	0	oe	ccsbBroad304_04465	RERG	-
7445	0	oe	ccsbBroad304_02601	RAB31	RAB, member RAS oncogene
7446	0	oe	ccsbBroad304_02009	RAB11A	RAB, member RAS oncogene
7447	0	oe	ccsbBroad304_01356	QDPR	Short chain dehydrogenase/reductase superfamily / Atypical members
7448	0	oe	ccsbBroad304_01320	PSMD4	Proteasome (prosome, macropain) subunits
7449	0	oe	ccsbBroad304_07632	PROCR	CD molecules
7450	0	oe	ccsbBroad304_01261	PPP1R8	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
7451	0	oe	ccsbBroad304_01242	POLR2I	RNA polymerase subunits
7452	0	oe	ccsbBroad304_02825	POLA2	DNA polymerases
7453	0	oe	ccsbBroad304_04243	PLA2G12A	Phospholipase A2
7454	0	oe	ccsbBroad304_01183	PGD	-
7455	0	oe	ccsbBroad304_01832	PAX8	Paired boxes
7456	0	oe	ccsbBroad304_02484	PAICS	-
7457	0	oe	ccsbBroad304_06681	P2RY2	GPCR / Class A : Purinergic receptors, P2Y
7458	0	oe	ccsbBroad304_02026	NRP1	CD molecules
7459	0	oe	ccsbBroad304_01927	NR0B2	DAX-like receptors
7460	0	oe	ccsbBroad304_12008	NLK	nmo subfamily
7461	0	oe	ccsbBroad304_04271	MXD3	Basic helix-loop-helix proteins
7462	0	oe	ccsbBroad304_02332	MBNL2	Zinc fingers, CCCH-type domain containing
7463	0	oe	ccsbBroad304_07923	LSM5	-
7464	0	cp	BRD-K00627859	tubastatin-a	HDAC inhibitor
7465	0	cp	BRD-K29313308	HDAC3-selective	HDAC inhibitor
7466	0	cp	BRD-K85133207	HDAC1-selective	HDAC inhibitor
7467	0	cp	BRD-K77908580	entinostat	HDAC inhibitor
7468	0	cp	BRD-K02130563	panobinostat	HDAC inhibitor
7469	0	cp	BRD-K88742110	BRD-K88742110	HDAC inhibitor
7470	0	cp	BRD-K52313696	tacedinaline	HDAC inhibitor
7471	0	cp	BRD-K53790871	triamcinolone	Glucocorticoid receptor agonist
7472	0	cp	BRD-K10016611	pyridine-2-aldoxime	Acetylcholinesterase inhibitor
7473	0	cp	BRD-K40645748	mefloquine	Adenosine receptor antagonist
7474	0	cp	BRD-K57886322	fluocinonide	Glucocorticoid receptor agonist
7475	0	cp	BRD-K87226815	cycloserine	Bacterial cell wall synthesis inhibitor
7476	0	cp	BRD-K71926323	marbofloxacin	Bacterial DNA gyrase inhibitor
7477	0	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
7478	0	cp	BRD-K11801786	trimidox	Ribonucleotide reductase inhibitor
7479	-0.28	cc		Na-K-Cl transporter inhibitor	-
7480	-0.32	cc		Serotonin receptor agonist	-
7481	-0.97	cc		Cannabinoid receptor agonist	-
7482	-1.15	cc		NFkB pathway inhibitor	-
7483	-1.18	cc		Rho associated kinase inhibitor	-
7484	-1.63	cp	BRD-A26711594	nicardipine	Calcium channel blocker
7485	-1.91	cc		Ubiquitin-specific peptidases LOF	-
7486	-2.19	cp	BRD-K76534306	enrofloxacin	Bacterial DNA gyrase inhibitor
7487	-3.02	cc		DNA dependent protein kinase inhibitor	-
7488	-3.87	cc		RAF inhibitor	-
7489	-3.91	cp	BRD-K21733600	rofecoxib	Cyclooxygenase inhibitor
7490	-4.28	cp	BRD-A63043573	cabergoline	Dopamine receptor agonist
7491	-4.33	cp	BRD-A04706586	bucladesine	Adenosine receptor agonist
7492	-4.45	cc		Sterol demethylase inhibitor	-
7493	-4.45	cc		BCL inhibitor	-
7494	-5.28	cp	BRD-A80213327	NSC-23766	Ras GTPase inhibitor
7495	-5.36	cp	BRD-K68143200	SA-792541	CDC inhibitor
7496	-6.04	cp	BRD-K10995081	perphenazine	Dopamine receptor antagonist
7497	-6.33	cc		Phospholipases LOF	-
7498	-6.63	cp	BRD-A07440155	labetalol	Adrenergic receptor antagonist
7499	-6.67	cc		Histone deacetylases LOF	-
7500	-6.76	cp	BRD-K73397362	purmorphamine	Smoothened receptor agonist
7501	-7.08	cp	BRD-K97810537	beclometasone	Glucocorticoid receptor agonist
7502	-7.19	cp	BRD-A47598013	citalopram	Serotonin reuptake inhibitor
7503	-7.68	cc		Aromatase inhibitor	-
7504	-7.75	cp	BRD-K93188295	ARC-239	Adrenergic receptor antagonist
7505	-8.35	cc		EGFR inhibitor	-
7506	-8.71	cp	BRD-K42500029	CGP-57380	MAP kinase inhibitor
7507	-9.68	cp	BRD-K05395900	nicotine	Acetylcholine receptor agonist
7508	-9.7	cp	BRD-A33833419	TER-14687	Inhibitor of translocation of PKCq in T cells
7509	-10.24	cc		HMGCR inhibitor	-
7510	-10.44	cp	BRD-K49049886	CGS-15943	Adenosine receptor antagonist
7511	-10.87	cp	BRD-A58048407	nimodipine	Calcium channel blocker
7512	-10.97	cc		Proteasome inhibitor	-
7513	-11.17	cp	BRD-A65615053	zacopride	Serotonin receptor antagonist
7514	-11.63	cp	BRD-K10705233	GW-405833	Cannabinoid receptor agonist
7515	-11.91	cp	BRD-K61323504	SB-225002	CC chemokine receptor antagonist
7516	-12.03	cp	BRD-K17497770	butein	EGFR inhibitor
7517	-12.06	cp	BRD-K15588452	R-96544	Serotonin receptor antagonist
7518	-12.12	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
7519	-12.13	cp	BRD-K76840893	RS-17053	Adrenergic receptor antagonist
7520	-12.38	cp	BRD-K67080878	milrinone	Phosphodiesterase inhibitor
7521	-12.38	cp	BRD-A80017228	bendroflumethiazide	Sodium/potassium/chloride transporter inhibitor
7522	-12.5	cp	BRD-K73395020	SA-1478088	-666
7523	-12.78	cp	BRD-K63151507	MNITMT	Lymphocyte inhibitor
7524	-13.05	cp	BRD-A84493640	atovaquone	Mitochondrial electron transport inhibitor
7525	-13.09	cp	BRD-K78126613	menadione	Mitochondrial DNA polymerase inhibitor
7526	-13.14	cp	BRD-K72676686	fluvoxamine	Selective serotonin reuptake inhibitor (SSRI)
7527	-13.27	cp	BRD-A36074203	remacemide	Glutamate receptor antagonist
7528	-13.59	cp	BRD-K74305673	IKK-2-inhibitor-V	IKK inhibitor
7529	-13.69	cp	BRD-K06854232	AM-580	Retinoid receptor agonist
7530	-14.18	cc		Aminoacyl tRNA synthetases class II LOF	-
7531	-14.36	cp	BRD-K83508485	FK-888	Tachykinin antagonist
7532	-14.46	cp	BRD-K08252256	diclofenac	Cyclooxygenase inhibitor
7533	-14.51	cp	BRD-K37865504	LY-2183240	FAAH inhibitor
7534	-14.76	cp	BRD-K63150726	JTE-907	Cannabinoid receptor inverse agonist
7535	-14.78	cp	BRD-K98548675	parthenolide	NFkB pathway inhibitor
7536	-14.91	cp	BRD-K66353228	zoxazolamine	Myorelaxant
7537	-14.93	cc		AHSP Pathway LOF	-
7538	-15.22	cp	BRD-K96799727	pifithrin-mu	HSP inhibitor
7539	-15.37	cp	BRD-A32949107	MRS-1845	Calcium channel blocker
7540	-15.56	cp	BRD-A95869247	indapamide	Thiazide diuretic
7541	-16.21	cc		NFKB Activation GOF	-
7542	-16.34	cc		Gamma secretase inhibitor	-
7543	-16.81	cc		General transcription factors group 1 LOF	-
7544	-17.15	cp	BRD-K85603128	resorcinol	Phosphodiesterase inhibitor
7545	-17.24	cp	BRD-K80738081	resveratrol	Cytochrome P450 inhibitor
7546	-17.27	cc		Kruppel like transcription factors LOF	-
7547	-17.28	cp	BRD-K45033733	famciclovir	DNA polymerase inhibitor
7548	-17.36	cp	BRD-K64614248	salicin	Anti-inflammatory
7549	-17.53	cc		X linked mental retardation group 2 LOF	-
7550	-17.54	cp	BRD-A06352508	SB-218078	CHK inhibitor
7551	-17.59	cc		Akt Signaling GOF	-
7552	-18.16	cp	BRD-K74195153	irsogladine	Phosphodiesterase inhibitor
7553	-18.2	cp	BRD-K63068307	ZSTK-474	PI3K inhibitor
7554	-18.22	cp	BRD-K32526544	DCEBIO	Potassium channel activator
7555	-18.29	cp	BRD-A10903566	imiloxan	Adrenergic receptor antagonist
7556	-18.44	cp	BRD-A70268693	PG-9	Acetylcholine receptor agonist
7557	-18.56	cc		Interleukin receptors LOF	-
7558	-18.7	cp	BRD-K07507905	BRL-37344	Adrenergic receptor agonist
7559	-18.75	cp	BRD-K76568384	PHTPP	Estrogen receptor antagonist
7560	-18.78	cp	BRD-K73589491	nizatidine	Histamine receptor antagonist
7561	-18.87	cp	BRD-K51805276	temefos	Cholinesterase inhibitor
7562	-19.07	cp	BRD-K29555132	arachidonamide	Cannabinoid receptor agonist
7563	-19.14	cp	BRD-A48570745	ivermectin	GABA receptor agonist
7564	-19.38	cp	BRD-K22010301	JLK-6	Gamma secretase inhibitor
7565	-19.63	cp	BRD-K36616567	doxepin	Histamine receptor antagonist
7566	-19.68	cp	BRD-A18620900	estriol	Estrogen receptor agonist
7567	-20.1	cp	BRD-K89152108	liothyronine	Thyroid hormone stimulant
7568	-20.23	cp	BRD-K47659338	EMD-386088	Serotonin receptor agonist
7569	-20.34	cp	BRD-A45889380	mepacrine	Cytokine production inhibitor
7570	-20.45	cp	BRD-K72024482	MRS-1754	Adenosine receptor antagonist
7571	-20.67	oe	ccsbBroad304_10423	BMPR1A	Type I receptor serine/threonine kinases
7572	-20.75	cp	BRD-K37289225	clozapine	Dopamine receptor antagonist
7573	-20.86	cp	BRD-K37447567	hydrocotarnine	Opioid receptor antagonist
7574	-21.03	cp	BRD-K47631482	bromhexine	Mucolytic agent
7575	-21.11	cp	BRD-K60511616	pravastatin	HMGCR inhibitor
7576	-21.14	cc		ATPase inhibitor	-
7577	-21.38	cp	BRD-K62965247	tipifarnib-P2	farnesyltransferase inhibitor
7578	-21.54	cp	BRD-K82941592	rosuvastatin	HMGCR inhibitor
7579	-21.67	cp	BRD-A81772229	simvastatin	HMGCR inhibitor
7580	-22.01	oe	ccsbBroad304_03574	FBXW7	F-boxes / WD-40 domains
7581	-22.22	cp	BRD-A62021152	WAY-161503	Serotonin receptor agonist
7582	-22.64	cp	BRD-K80527266	triacsin-c	Adrenergic receptor antagonist
7583	-22.69	cp	BRD-K15842202	eudesmic-acid	-666
7584	-22.82	cp	BRD-K06467078	corynanthine	Adrenergic receptor antagonist
7585	-22.86	cp	BRD-A78391468	prednisolone	Glucocorticoid receptor agonist
7586	-22.97	cp	BRD-K12762134	XAV-939	Tankyrase inhibitor
7587	-23.16	cp	BRD-A97479839	piperidolate	Acetylcholine receptor antagonist
7588	-23.26	cp	BRD-K62200014	anagrelide	Phosphodiesterase inhibitor
7589	-23.67	cp	BRD-K70577657	H-9	PKA inhibitor
7590	-23.71	cp	BRD-A65550283	ginsenoside	Steroid hormone receptor agonist
7591	-24.12	cp	BRD-K92049597	triamterene	Sodium channel blocker
7592	-24.18	kd	CGS001-64123	ELTD1	Adhesion Class GPCRs
7593	-24.23	cp	BRD-A65280694	molindone	Dopamine receptor antagonist
7594	-24.41	cp	BRD-K47869605	podophyllotoxin	Microtubule inhibitor
7595	-24.54	cp	BRD-K34154330	tracazolate	GABA receptor modulator
7596	-24.58	cp	BRD-K59184148	SB-216763	Glycogen synthase kinase inhibitor
7597	-24.66	cc		GATA Zinc finger domain containing LOF	-
7598	-25.18	cp	BRD-A22844106	tenoxicam	Cyclooxygenase inhibitor
7599	-25.38	cp	BRD-K57011718	UK-356618	Metalloproteinase inhibitor
7600	-25.45	cp	BRD-A91452556	estradiol-cypionate	Estrogen receptor agonist
7601	-25.52	kd	CGS001-10491	CRTAP	-
7602	-25.65	cp	BRD-K18194590	mephentermine	Adrenergic receptor agonist
7603	-25.78	cp	BRD-K43149758	myricetin	Androgen receptor agonist
7604	-25.91	cp	BRD-K68332390	ponalrestat	Aldose reductase inhibitor
7605	-26.01	cp	BRD-K79124250	ioxaglic-acid	Radiopaque medium
7606	-26.05	cp	BRD-K79092138	nitrofural	Bacterial DNA inhibitor
7607	-26.28	cc		Cell Cycle Inhibition GOF	-
7608	-26.43	cp	BRD-A48430263	pioglitazone	Insulin sensitizer
7609	-26.57	cp	BRD-K86301799	dipyridamole	Phosphodiesterase inhibitor
7610	-26.71	cp	BRD-K34533029	tyrphostin-AG-494	EGFR inhibitor
7611	-26.78	oe	ccsbBroad304_03433	DDIT4	-
7612	-26.85	cp	BRD-K40965114	cyanopindolol	Adrenergic receptor antagonist
7613	-27.14	cp	BRD-A70731303	avrainvillamide-analog-5	nucleophosmin inhibitor
7614	-27.62	cp	BRD-A72988804	tiaprofenic-acid	Cyclooxygenase inhibitor
7615	-27.69	cp	BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist
7616	-27.72	cp	BRD-K41707108	ceramide	Phosphoenolpyruvate carboxylase activator
7617	-27.8	cp	BRD-K56700933	phenethyl-isothiocyanate	Antineoplastic
7618	-27.8	cp	BRD-K43330982	JTE-013	Lysophospholipid receptor antagonist
7619	-27.91	oe	ccsbBroad304_07490	SCRN1	-
7620	-28.21	cc		Tumor necrosis factor superfamily LOF	-
7621	-28.3	cp	BRD-K14221570	benzopurpurin-4b	HIV entry inhibitor
7622	-28.36	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
7623	-28.49	cp	BRD-K16508793	diazepam	Benzodiazepine receptor agonist
7624	-28.52	cp	BRD-K26669427	WR-216174	PFMRK inhibitor
7625	-28.63	cp	BRD-A71765365	mepireserpate	Catecholamine depleting sympatholytic
7626	-28.68	cp	BRD-A44551378	LFM-A12	EGFR inhibitor
7627	-28.76	cp	BRD-K02607075	tubocurarine	Acetylcholine receptor antagonist
7628	-28.8	cp	BRD-K19525698	ozagrel	Thromboxane synthase inhibitor
7629	-28.84	cp	BRD-K11158509	tyrphostin-B44	EGFR inhibitor
7630	-28.87	cp	BRD-K91290917	amodiaquine	Histamine receptor agonist
7631	-28.94	cp	BRD-K06388322	pramipexole	Dopamine receptor agonist
7632	-28.98	cp	BRD-A68281735	REV-5901	Leukotriene receptor antagonist
7633	-29.08	cp	BRD-A00267231	hemado	Adenosine receptor agonist
7634	-29.19	kd	CGS001-25799	ZNF324	Zinc fingers, C2H2-type
7635	-29.21	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
7636	-29.66	cp	BRD-K22385716	LY-303511	Casein kinase inhibitor
7637	-29.73	kd	CGS001-7421	VDR	Vitamin D receptors
7638	-29.86	cp	BRD-K75641298	metoclopramide	Dopamine receptor antagonist
7639	-29.92	cp	BRD-K98521173	desoxycortone	Mineralocorticoid receptor agonist
7640	-29.96	cp	BRD-A89434049	sarmentogenin	ATPase inhibitor
7641	-30.16	cp	BRD-K56343971	vemurafenib	RAF inhibitor
7642	-30.19	kd	CGS001-115	ADCY9	Adenylyl cyclases
7643	-30.22	cp	BRD-K30240666	clemastine	Histamine receptor antagonist
7644	-30.4	cp	BRD-A99571536	dubinidine	Anti-epileptic
7645	-30.95	cp	BRD-K79131256	albendazole	Anthelmintic
7646	-31.53	kd	CGS001-8624	PSMG1	-
7647	-31.55	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
7648	-31.63	cp	BRD-K42679050	Y-27152	Potassium channel activator
7649	-31.85	cc		ATP synthase inhibitor	-
7650	-31.9	kd	CGS001-4141	MARS	Aminoacyl tRNA synthetases / Class I
7651	-31.95	cp	BRD-K00675675	CL-82198	Metalloproteinase inhibitor
7652	-32.18	cp	BRD-K86204871	terconazole	Sterol demethylase inhibitor
7653	-32.2	cp	BRD-K82147103	lofepramine	Norepinephrine reuptake inhibitor
7654	-32.4	cp	BRD-A13807286	HA-14-1	BCL inhibitor
7655	-32.42	cp	BRD-K20742498	RS-39604	Serotonin receptor antagonist
7656	-32.43	oe	ccsbBroad304_01263	PPP2R1A	Serine/threonine phosphatases / Protein phosphatase 2, regulatory subunits
7657	-32.71	cp	BRD-K89210380	biotin	Vitamin B
7658	-32.86	cp	BRD-K05151076	ZK-164015	Estrogen receptor antagonist
7659	-33.02	cp	BRD-K35377380	I-OMe-AG-538	IGF-1 inhibitor
