Rank	Score	Type	ID	Name	Description
7598	-20.02	kd	CGS001-567	B2M	Immunoglobulin superfamily / C1-set domain containing
7599	-20.06	cp	BRD-A26845397	isamoltan	Adrenergic receptor antagonist
7600	-20.16	cp	BRD-A79672927	tropicamide	Acetylcholine receptor antagonist
7601	-20.16	cp	BRD-A35588707	teniposide	Topoisomerase inhibitor
7602	-20.39	cp	BRD-K30867024	SB-216641	Serotonin receptor antagonist
7603	-20.41	cp	BRD-K29458283	chlorambucil	DNA inhibitor
7604	-20.42	cp	BRD-K39987650	bisacodyl	Laxative
7605	-20.45	kd	CGS001-776	CACNA1D	Calcium channel subunits
7606	-20.48	cp	BRD-A55393291	testosterone	Androgen receptor agonist
7607	-20.73	cp	BRD-A66563878	medetomidine	Adrenergic receptor agonist
7608	-21.6	cp	BRD-K48722258	dilazep	Adenosine reuptake inhibitor
7609	-21.75	cp	BRD-K49027941	PSB-1115	Adenosine receptor antagonist
7610	-21.89	cp	BRD-K42142750	retrorsine	Antimitotic
7611	-22.24	cp	BRD-K21565985	xylazine	Adrenergic receptor agonist
7612	-22.36	cp	BRD-K93645900	tadalafil	Phosphodiesterase inhibitor
7613	-22.58	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
7614	-22.62	cp	BRD-K46211610	tolazoline	Adrenergic receptor antagonist
7615	-22.7	kd	CGS001-890	CCNA2	-
7616	-22.99	cp	BRD-K92731339	perindopril	ACE inhibitor
7617	-23	cp	BRD-K40990712	hexamethyleneamiloride	Sodium/hydrogen antiport inhibitor
7618	-23.33	oe	ccsbBroad304_00762	FOXA3	Forkhead boxes
7619	-23.34	cp	BRD-K24994810	androstenol	GABA receptor modulator
7620	-23.48	cp	BRD-K36737713	AG-957	Protein tyrosine kinase inhibitor
7621	-23.58	cp	BRD-K75478907	GS-39783	GABA receptor modulator
7622	-23.6	cp	BRD-K06147391	telenzepine	Acetylcholine receptor antagonist
7623	-23.74	cp	BRD-K77641333	naphazoline	Adrenergic receptor agonist
7624	-23.78	cp	BRD-A10977446	carvedilol	Adrenergic receptor antagonist
7625	-23.96	cp	BRD-K75615183	talipexole	Adrenergic receptor agonist
7626	-24.01	cp	BRD-A46393198	tetramisole	Immunostimulant
7627	-24.19	cp	BRD-K89839824	raltitrexed	Thymidylate synthase inhibitor
7628	-24.51	cp	BRD-K67847053	guanabenz	Adrenergic receptor agonist
7629	-24.82	cp	BRD-A94413429	NTNCB	Neuropeptide receptor antagonist
7630	-25.03	cp	BRD-A57382968	piroxicam	Cyclooxygenase inhibitor
7631	-25.16	cp	BRD-K52989797	clomipramine	Serotonin transporter inhibitor (SERT)
7632	-25.49	cp	BRD-A79981887	midodrine	Adrenergic receptor agonist
7633	-25.68	cp	BRD-A95696066	nisoxetine	Norepinephrine reuptake inhibitor
7634	-25.71	cp	BRD-K64610608	EMF-bca1-57	caspase inhibitor
7635	-25.87	cp	BRD-A70407468	PSB-36	Adenosine receptor antagonist
7636	-26.02	cp	BRD-A49358627	ciprofibrate	PPAR receptor agonist
7637	-26.13	oe	ccsbBroad304_02345	TXNDC9	-
7638	-26.21	cp	BRD-K62200014	anagrelide	Phosphodiesterase inhibitor
7639	-26.35	cp	BRD-K07762753	aminopurvalanol-a	Tyrosine kinase inhibitor
7640	-26.47	cp	BRD-K29673530	hypericin	Tyrosine kinase inhibitor
7641	-26.84	cp	BRD-A02713983	dihydrodeoxygedunin	Growth factor receptor activator
7642	-26.89	kd	CGS001-8703	B4GALT3	Beta 4-glycosyltransferases
7643	-26.9	cp	BRD-K76723084	isotretinoin	Retinoid receptor agonist
7644	-26.92	cp	BRD-A56359832	zileuton	Leukotriene inhibitor
7645	-26.94	cp	BRD-K70301876	escitalopram	Selective serotonin reuptake inhibitor (SSRI)
7646	-27.05	cp	BRD-K84175871	pseudoephedrine	Adrenergic receptor agonist
7647	-27.06	kd	CGS001-822	CAPG	-
7648	-27.27	cp	BRD-K49657628	tyrphostin-AG-18	EGFR inhibitor
7649	-27.31	cp	BRD-K06221026	DUP-697	Cyclooxygenase inhibitor
7650	-27.36	cp	BRD-K05901394	terguride	Dopamine receptor agonist
7651	-27.38	cp	BRD-A70268693	PG-9	Acetylcholine receptor agonist
7652	-27.5	cp	BRD-K19894101	MST-312	Telomerase inhibitor
7653	-27.53	cp	BRD-K08547377	irinotecan	Topoisomerase inhibitor
7654	-27.61	cp	BRD-A48430263	pioglitazone	Insulin sensitizer
7655	-27.68	cp	BRD-K81876028	CP-93129	Serotonin receptor agonist
7656	-27.77	cp	BRD-K49111258	prazosin	Adrenergic receptor antagonist
7657	-27.84	cp	BRD-K59574735	ubenimex	Leukotriene inhibitor
7658	-27.91	cp	BRD-K43860855	iobenguane	Antineoplastic
7659	-27.94	cc		Poly ADP ribose polymerases LOF	-
7660	-27.95	cp	BRD-K03384561	roquinimex	Angiogenesis inhibitor
7661	-27.95	kd	CGS001-9886	RHOBTB1	BTB/POZ domain containing
7662	-28.1	cp	BRD-K50891186	GR-103691	Dopamine receptor antagonist
7663	-28.2	cp	BRD-K86301799	dipyridamole	Phosphodiesterase inhibitor
7664	-28.49	cp	BRD-K62996583	lidoflazine	Calcium channel blocker
7665	-28.64	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
7666	-28.66	cp	BRD-K59773493	benzohydroxamic-acid	Antifungal
7667	-28.67	cp	BRD-A31521121	methocarbamol	Muscle relaxant
7668	-29.08	oe	ccsbBroad304_08531	ZNF331	Zinc fingers, C2H2-type
7669	-29.16	cp	BRD-K05528470	L-745870	Dopamine receptor antagonist
7670	-29.21	oe	ccsbBroad304_06845	RARRES3	-
7671	-29.58	cp	BRD-K83023055	GR-135531	Melatonin receptor agonist
7672	-29.76	cp	BRD-A97104540	fenoterol	Adrenergic receptor agonist
7673	-29.96	cp	BRD-K14200658	syrosingopine	Vesicular monoamine transporter inhibitor
7674	-30.23	cp	BRD-A87479750	tenidap	Cyclooxygenase inhibitor
7675	-30.24	oe	ccsbBroad304_07158	ZNF74	Zinc fingers, C2H2-type
7676	-30.43	kd	CGS001-81620	CDT1	-
7677	-30.54	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
7678	-30.72	cp	BRD-A22143024	estropipate	Estrogen receptor agonist
7679	-30.73	cp	BRD-A01145011	zebularine	DNA methyltransferase inhibitor
7680	-30.76	cp	BRD-A15530910	carpindolol	Adrenergic receptor antagonist
7681	-30.85	cp	BRD-K45446451	JZL-184	Monoacylglucerol lipase inhibitor
7682	-30.85	cp	BRD-K05151076	ZK-164015	Estrogen receptor antagonist
7683	-30.87	cp	BRD-K10098805	rhapontin	Apoptosis stimulant
7684	-30.93	cp	BRD-K78280988	anandamide	Cannabinoid receptor agonist
7685	-31.11	cp	BRD-K67298865	SB-431542	TGF beta receptor inhibitor
7686	-31.28	cp	BRD-K28075147	biochanin-a	Estrogen receptor agonist
7687	-31.65	oe	ccsbBroad304_06126	TSC22D3	-
7688	-31.83	cp	BRD-K60476892	YC-1	Guanylyl cyclase activator
7689	-32.1	cp	BRD-A88282067	delcorine	Antiarrhythmic
7690	-32.66	cp	BRD-A60197193	amisulpride	Dopamine receptor antagonist
7691	-33.01	kd	CGS001-4221	MEN1	-
7692	-33.24	cp	BRD-A53576514	orphenadrine	Acetylcholine receptor antagonist
7693	-33.3	cp	BRD-K97181089	amiloride	Sodium channel blocker
7694	-33.43	cp	BRD-K80639402	SB-258585	Serotonin receptor antagonist
7695	-33.55	cp	BRD-K64514229	toltrazuril	Antiprotozoal
7696	-33.62	cp	BRD-K76840893	RS-17053	Adrenergic receptor antagonist
7697	-33.68	kd	CGS001-929	CD14	CD molecules
7698	-33.73	oe	ccsbBroad304_00250	CD19	CD molecules
7699	-33.8	cp	BRD-K86873305	piperacillin	Bacterial cell wall synthesis inhibitor
7700	-33.96	oe	ccsbBroad304_14008	MPZL1	Immunoglobulin superfamily / V-set domain containing
7701	-33.98	oe	ccsbBroad304_01825	SLC30A2	SLC30 zinc transporter family
7702	-34.05	oe	ccsbBroad304_02157	MED21	-
7703	-34.15	cp	BRD-A82238138	budesonide	Glucocorticoid receptor agonist
7704	-34.29	kd	CGS001-2212	FCGR2A	CD molecules
7705	-34.67	kd	CGS001-5373	PMM2	-
7706	-34.99	cp	BRD-K18678457	ZD-7288	HCN channel blocker
7707	-35.01	cp	BRD-A36217750	sulfinpyrazone	Uricosuric blocker
7708	-35.02	oe	ccsbBroad304_02306	PQBP1	-
7709	-35.04	kd	CGS001-2289	FKBP5	Tetratricopeptide (TTC) repeat domain containing
7710	-35.29	cp	BRD-K17868609	BRL-54443	Serotonin receptor agonist
7711	-35.54	cc		Reverse transcriptase inhibitor	-
7712	-35.66	oe	ccsbBroad304_10035	ZKSCAN2	Zinc fingers, C2H2-type
7713	-35.68	kd	CGS001-7504	XK	Blood group antigens
7714	-35.92	kd	CGS001-8624	PSMG1	-
7715	-36.02	cp	BRD-K26015241	ODQ	Guanylyl cyclase inhibitor
7716	-36.08	kd	CGS001-578	BAK1	-
7717	-36.32	cp	BRD-K67352070	TC-2559	Acetylcholine receptor agonist
7718	-36.45	cp	BRD-A53131506	epitestosterone	Inactive testosterone analog
7719	-36.52	kd	CGS001-5533	PPP3CC	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
7720	-36.56	cp	BRD-A33711280	metixene	Acetylcholine receptor antagonist
7721	-36.58	kd	CGS001-51071	DERA	-
7722	-36.59	cp	BRD-K34995470	SU-1498	VEGFR inhibitor
7723	-36.62	cp	BRD-K36864847	BD-1047	Adrenergic receptor antagonist
7724	-36.64	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
7725	-36.7	cp	BRD-K16508793	diazepam	Benzodiazepine receptor agonist
7726	-36.75	kd	CGS001-27113	BBC3	-
7727	-36.93	cp	BRD-A51393488	noscapine	Bradykinin receptor antagonist
7728	-37.01	oe	ccsbBroad304_03687	NSFL1C	UBX domain containing
7729	-37.51	oe	ccsbBroad304_02401	AKR1A1	Aldo-keto reductases
7730	-37.57	cp	BRD-A34751532	homosalate	HSP inducer
7731	-37.68	kd	CGS001-25925	ZNF521	Zinc fingers, C2H2-type
7732	-37.74	oe	ccsbBroad304_06155	ELF1	ETS Transcription Factors
7733	-37.95	cp	BRD-K87991767	umbelliferone	Cyclooxygenase inhibitor
7734	-37.98	oe	ccsbBroad304_09020	RUFY1	Zinc fingers, FYVE domain containing
7735	-38.14	oe	ccsbBroad304_07814	SACM1L	-
7736	-38.15	cp	BRD-A45140972	meclocycline	Bacterial 30S ribosomal subunit inhibitor
7737	-38.16	cp	BRD-A94669766	naringenin	Aromatase inhibitor
7738	-38.2	oe	ccsbBroad304_00477	LPAR1	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
7739	-38.24	kd	CGS001-57147	SCYL3	-
7740	-38.39	kd	CGS001-2542	SLC37A4	SLC37 family of phosphosugar/phosphate exchangers
7741	-38.39	kd	CGS001-2348	FOLR1	-
7742	-38.48	kd	CGS001-8548	BLZF1	-
7743	-38.59	kd	CGS001-55892	MYNN	BTB/POZ domain containing
7744	-38.62	cp	BRD-K24201553	SB-269970	Serotonin receptor antagonist
7745	-38.77	oe	ccsbBroad304_00210	CALR	-
7746	-39.12	cp	BRD-A78877355	nefopam	Cyclooxygenase inhibitor
7747	-39.24	kd	CGS001-51728	POLR3K	RNA polymerase subunits
7748	-39.34	cp	BRD-K50388907	fenofibrate	PPAR receptor agonist
7749	-39.37	cp	BRD-K15868788	SDZ-205-557	Serotonin receptor antagonist
7750	-39.55	cp	BRD-K06024458	n-arachidonyl-GABA	cannabinoid receptor agonist
7751	-39.69	oe	ccsbBroad304_00550	FDXR	-
7752	-39.83	cp	BRD-K96862998	pirfenidone	TGF beta receptor inhibitor
7753	-40	cp	BRD-A96897502	U-74389F	Lipid peroxidase inhibitor
7754	-40.07	kd	CGS001-7481	WNT11	Wingless-type MMTV integration sites
7755	-40.1	cp	BRD-K78122587	NNC-55-0396	T-type calcium channel blocker
7756	-40.3	cp	BRD-A17819071	gedunin	HSP inhibitor
7757	-40.5	cp	BRD-A16444946	acarbose	Glucosidase inhibitor
7758	-40.79	oe	ccsbBroad304_03926	SLC39A8	SLC39 family of metal ion transporters
7759	-40.84	cp	BRD-K56558538	ambroxol	Sodium channel blocker
7760	-40.99	cp	BRD-K09635314	M-3M3FBS	phospholipase activator
7761	-41.02	cp	BRD-K26429091	J-104129	Acetylcholine receptor antagonist
7762	-41.1	cp	BRD-K30189597	SYK-inhibitor	SYK inhibitor
7763	-41.19	cp	BRD-K63913457	eicosatrienoic-acid	Vasodilator
7764	-41.2	oe	ccsbBroad304_07981	SENP6	Ulp1 endopeptidase
7765	-41.33	cp	BRD-K33860217	CP-94253	Serotonin receptor agonist
7766	-41.38	kd	CGS001-7490	WT1	Zinc fingers, C2H2-type
7767	-41.41	cp	BRD-K39965020	doconexent	PPAR receptor agonist
7768	-41.53	oe	ccsbBroad304_01252	PPIA	Cis-trans-isomerases
7769	-41.56	cp	BRD-K33204703	AG-370	PDGFR receptor inhibitor
7770	-41.57	cp	BRD-K96084870	DMBI	PDGFR receptor inhibitor
7771	-41.66	kd	CGS001-2119	ETV5	ETS Transcription Factors
7772	-41.67	oe	ccsbBroad304_05947	CCNC	-
7773	-41.71	kd	CGS001-85480	TSLP	-
7774	-41.77	oe	ccsbBroad304_10157	LHX8	Homeoboxes / LIM class
7775	-41.78	cp	BRD-K81729199	AQ-RA741	Acetylcholine receptor antagonist
7776	-41.91	kd	CGS001-3419	IDH3A	-
7777	-42.1	cp	BRD-A41112154	oleanolic-acid	G protein-coupled receptor agonist
7778	-42.12	cp	BRD-A67862938	naftidrofuryl	Adrenergic receptor antagonist
7779	-42.2	oe	ccsbBroad304_00152	BCAT2	-
7780	-42.21	oe	ccsbBroad304_00003	ABAT	GABA turnover
7781	-42.26	kd	CGS001-10093	ARPC4	Actin related protein 2/3 complex subunits
7782	-42.33	cp	BRD-A24122750	saclofen	GABA receptor antagonist
7783	-42.46	kd	CGS001-9263	STK17A	Death-associated kinase (DAPK) family
7784	-42.53	cp	BRD-A39230911	chlorphensin	Muscle relaxant
7785	-42.54	oe	ccsbBroad304_02310	ARPC4	Actin related protein 2/3 complex subunits
7786	-42.57	cp	BRD-A38747044	KU-14R	Imidazoline receptor ligand
7787	-42.64	kd	CGS001-11157	LSM6	-
7788	-42.79	kd	CGS001-25989	ULK3	Unc-51-like kinase (ULK) family
7789	-42.9	kd	CGS001-23047	PDS5B	-
7790	-43	cp	BRD-A33168282	sotalol	Adrenergic receptor antagonist
7791	-43.06	cp	BRD-K82147103	lofepramine	Norepinephrine reuptake inhibitor
7792	-43.08	kd	CGS001-5467	PPARD	Nuclear hormone receptors
7793	-43.16	cp	BRD-K98490050	amsacrine	Topoisomerase inhibitor
7794	-43.21	cp	BRD-K31627533	rimexolone	Glucocorticoid receptor agonist
7795	-43.28	oe	ccsbBroad304_06575	MEF2A	Myocyte enhancer factors
7796	-43.35	kd	CGS001-9412	MED21	-
7797	-43.59	cp	BRD-K20655524	mefexamide	Psychoactive drug
7798	-43.82	oe	ccsbBroad304_04654	ZIM3	Zinc fingers, C2H2-type
7799	-43.85	cp	BRD-K61829047	7b-cis	Exportin antagonist
7800	-44.09	kd	CGS001-27199	OXGR1	GPCR / Class A : Orphans, Oxoglutarate receptor
7801	-44.28	kd	CGS001-818	CAMK2G	CAMK2 family
7802	-44.34	kd	CGS001-140690	CTCFL	Zinc fingers, C2H2-type
7803	-44.39	cp	BRD-K94294671	OSI-027	MTOR inhibitor
7804	-44.44	oe	ccsbBroad304_06174	ERCC1	-
7805	-44.45	cp	BRD-K28183345	proguanil	Dihydrofolate reductase inhibitor
7806	-44.45	kd	CGS001-2132	EXT2	Exostosin glycosyltransferase family
7807	-44.45	kd	CGS001-1493	CTLA4	CD molecules
7808	-44.53	cp	BRD-K68997413	PF-3845	FAAH inhibitor
7809	-44.62	kd	CGS001-4090	SMAD5	SMADs
7810	-44.7	cp	BRD-K99174507	cardiogenol-c	Cardiomyogenesis inducer
7811	-44.71	cp	BRD-K77695569	tiabendazole	Angiogenesis inhibitor
7812	-44.79	kd	CGS001-26064	RAI14	Ankyrin repeat domain containing
7813	-44.81	cp	BRD-K47761761	PD-168077	Dopamine receptor agonist
7814	-44.83	cp	BRD-K88849294	lobaric-acid	Tyrosine phosphatase inhibitor
7815	-44.84	kd	CGS001-51014	TMED7	-
7816	-44.96	cp	BRD-K19309090	SR-95639A	Acetylcholine receptor agonist
7817	-45.46	oe	ccsbBroad304_00944	LIMK2	LIMK subfamily
7818	-45.47	oe	ccsbBroad304_09746	ZNF610	Zinc fingers, C2H2-type
7819	-45.48	cp	BRD-K83289131	CAY-10618	NAMPT inhibitor
7820	-45.48	cp	BRD-K41567364	SB-334867	Orexin receptor antagonist
7821	-45.56	cp	BRD-K15086322	JNJ-10191584	Histamine receptor antagonist
7822	-45.83	kd	CGS001-3275	PRMT2	Protein arginine N-methyltransferases
7823	-46.07	oe	ccsbBroad304_09391	DTX2	RING-type (C3HC4) zinc fingers
7824	-46.1	kd	CGS001-23466	CBX6	-
7825	-46.15	cp	BRD-K44094599	tacrolimus	Calcineurin inhibitor
7826	-46.2	oe	ccsbBroad304_02221	HS2ST1	Sulfotransferases, membrane-bound
7827	-46.2	kd	CGS001-114904	C1QTNF6	-
7828	-46.25	kd	CGS001-9870	KIAA0317	-
7829	-46.26	kd	CGS001-2617	GARS	Aminoacyl tRNA synthetases / Class II
7830	-46.31	oe	ccsbBroad304_07178	ZFP112	-
7831	-46.35	oe	ccsbBroad304_00993	MDM4	-
7832	-46.5	cp	BRD-K91290917	amodiaquine	Histamine receptor agonist
7833	-46.59	kd	CGS001-4048	LTA4H	Hydrolases
7834	-46.67	cp	BRD-K93325701	damnacanthal	SRC inhibitor
7835	-46.68	oe	ccsbBroad304_03413	SLC38A2	System A-like transporters
7836	-46.69	cp	BRD-K12513978	fenbufen	Cyclooxygenase inhibitor
7837	-46.73	kd	CGS001-9337	CNOT8	-
7838	-46.82	cp	BRD-A41250306	cyclopenthiazide	Thiazide diuretic
7839	-46.91	cp	BRD-A41722204	sulmazole	Adenosine receptor antagonist
7840	-46.92	kd	CGS001-163081	ZNF567	Zinc fingers, C2H2-type
7841	-46.99	kd	CGS001-5236	PGM1	-
7842	-47.12	cp	BRD-K18757346	U-46619	Thromboxane receptor agonist
7843	-47.56	cp	BRD-K54704028	BAY-36-7620	Glutamate receptor antagonist
7844	-47.59	kd	CGS001-3927	LASP1	-
7845	-47.83	cp	BRD-K68873215	phosphodiesterase-V-inhibitor-II	Phosphodiesterase inhibitor
7846	-47.96	oe	ccsbBroad304_02201	CLOCK	Histone acetyltransferases
7847	-48.02	cp	BRD-K53523901	arctigenin	MEK inhibitor
7848	-48.1	cp	BRD-A64297288	amlodipine	Calcium channel blocker
7849	-48.12	oe	ccsbBroad304_00102	RND3	-
7850	-48.41	kd	CGS001-63948	DMRTB1	-
7851	-48.44	cp	BRD-K01649396	indatraline	Norepinephrine transporter inhibitor
7852	-48.65	cp	BRD-K57011718	UK-356618	Metalloproteinase inhibitor
7853	-48.8	cp	BRD-K78637815	LY-320135	Cannabinoid receptor antagonist
7854	-48.84	oe	ccsbBroad304_07172	ZNF195	Zinc fingers, C2H2-type
7855	-48.92	oe	ccsbBroad304_06774	PRKCQ	Delta subfamily
7856	-48.97	oe	ccsbBroad304_04256	RNF146	RING-type (C3HC4) zinc fingers
7857	-49.06	kd	CGS001-9989	PPP4R1	Serine/threonine phosphatases / Protein phosphatase 4, regulatory subunits
7858	-49.22	cp	BRD-K16478699	PLX-4720	RAF inhibitor
7859	-49.48	oe	ccsbBroad304_05148	SLC30A8	SLC30 zinc transporter family
7860	-49.76	cp	BRD-K40892394	AR-C133057XX	Nitric oxide synthase inhibitor
7861	-49.86	kd	CGS001-51451	LCMT1	-
7862	-49.89	cp	BRD-K71266197	PSB-06126	NTPDase inhibitor
7863	-50.22	oe	ccsbBroad304_07337	TAF1B	-
7864	-50.45	oe	ccsbBroad304_06138	EDNRB	Endothelin receptors
7865	-50.49	oe	ccsbBroad304_04387	MKI67IP	-
7866	-50.5	kd	CGS001-3125	HLA-DRB3	Immunoglobulin superfamily / C1-set domain containing
7867	-50.52	cp	BRD-K09635134	l-erythro-MAPP	negative control for D-erythro-MAPP
7868	-50.81	kd	CGS001-7771	ZFP112	-
7869	-50.82	oe	ccsbBroad304_06257	GATA2	GATA zinc finger domain containing
7870	-50.85	kd	CGS001-563	AZGP1	Immunoglobulin superfamily / C1-set domain containing
7871	-50.96	cp	BRD-A93206962	L-755507	Adrenergic receptor agonist
7872	-51.16	cc		Imidazoline ligand	-
7873	-51.16	oe	ccsbBroad304_02751	SATB2	Homeoboxes / CUT class
7874	-51.16	cp	BRD-K75958195	pizotifen	Serotonin receptor antagonist
7875	-51.41	oe	ccsbBroad304_05899	BMP4	Bone morphogenetic proteins
7876	-51.41	kd	CGS001-89765	RSPH1	-
7877	-51.65	oe	ccsbBroad304_00513	ERCC3	General transcription factors
7878	-51.82	cp	BRD-K26979635	NS-3694	Glutamate receptor antagonist
7879	-51.86	kd	CGS001-91133	L3MBTL4	Sterile alpha motif (SAM) domain containing
7880	-51.93	cp	BRD-K10670311	sulfasalazine	Antirheumatic
7881	-52.16	cp	BRD-A04308630	genipin	Choleretic agent
7882	-52.17	cp	BRD-K81209512	AG-494	EGFR inhibitor
7883	-52.32	cp	BRD-K64157027	ZD-2079	Adrenergic receptor agonist
7884	-52.53	oe	ccsbBroad304_03119	C16ORF5	-
7885	-52.62	cp	BRD-K93880783	stavudine	DNA directed DNA polymerase inhibitor
7886	-52.65	kd	CGS001-23013	SPEN	RNA binding motif (RRM) containing
7887	-52.71	kd	CGS001-8239	USP9X	Ubiquitin-specific peptidases
7888	-52.84	kd	CGS001-54205	CYCS	-
7889	-52.93	oe	ccsbBroad304_07427	PIGB	Dolichyl D-mannosyl phosphate dependent mannosyltransferases
7890	-53.05	oe	ccsbBroad304_07077	TSPAN8	Tetraspanins
7891	-53.37	kd	CGS001-142	PARP1	Poly (ADP-ribose) polymerases
7892	-53.45	oe	ccsbBroad304_00486	EFNB2	Ephrins
7893	-53.46	cp	BRD-K60274257	dephostatin	Tyrosine phosphatase inhibitor
7894	-53.5	cp	BRD-K21733600	rofecoxib	Cyclooxygenase inhibitor
7895	-53.64	cp	BRD-M86331534	pyrvinium-pamoate	AKT inhibitor
7896	-53.64	kd	CGS001-112858	TP53RK	Bud32 family
7897	-53.65	kd	CGS001-93185	IGSF8	CD molecules
7898	-53.76	oe	ccsbBroad304_00548	FDPS	Lanosterol biosynthesis pathway
7899	-53.76	cp	BRD-K00486786	RO-08-2750	NGF binding inhibitor
7900	-53.88	cp	BRD-K10042277	desmethylclozapine	Acetylcholine receptor agonist
7901	-53.89	kd	CGS001-2203	FBP1	-
7902	-54.04	oe	ccsbBroad304_01401	RIT1	-
7903	-54.16	cp	BRD-K55344148	BU-224	Imidazoline receptor ligand
7904	-54.19	cp	BRD-K27710560	splitomycin	SIRT inhibitor
7905	-54.26	kd	CGS001-3508	IGHMBP2	Zinc fingers, AN1-type domain containing
7906	-54.52	kd	CGS001-162239	ZFP1	Zinc fingers, C2H2-type
7907	-54.74	oe	ccsbBroad304_08670	DUSP22	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
7908	-54.8	cp	BRD-A63998256	helveticoside	ATPase inhibitor
7909	-54.93	oe	ccsbBroad304_03510	FKBP14	EF-hand domain containing
7910	-55.11	cp	BRD-K73319509	PF-04217903	c-Met inhibitor
7911	-55.13	cp	BRD-K17378184	prestwick-559	Dopamine receptor agonist
7912	-55.18	oe	ccsbBroad304_02123	RPS6KA5	MSK subfamily
7913	-55.22	kd	CGS001-134860	TAAR9	GPCR / Class A : Trace amine associated receptors
7914	-55.28	kd	CGS001-2776	GNAQ	-
7915	-55.31	cp	BRD-K78485176	olmesartan	Angiotensin receptor antagonist
7916	-55.35	oe	ccsbBroad304_06041	CRYAA	Heat shock proteins / HSPB
7917	-55.35	oe	ccsbBroad304_13934	PTK2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
7918	-55.4	oe	ccsbBroad304_05038	HORMAD2	-
7919	-55.52	cp	BRD-K15196155	IBC-293	Hydroxycarboxylic acid receptor agonist
7920	-55.65	oe	ccsbBroad304_08797	FASTKD5	-
7921	-55.68	kd	CGS001-2015	EMR1	Adhesion Class GPCRs
7922	-55.74	oe	ccsbBroad304_07119	UGP2	-
7923	-55.8	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
7924	-55.91	oe	ccsbBroad304_03097	CNOT7	-
7925	-55.99	kd	CGS001-7536	SF1	Zinc fingers, CCHC domain containing
7926	-56.23	kd	CGS001-4212	MEIS2	Homeoboxes / TALE class
7927	-56.25	oe	ccsbBroad304_00173	BRCA1	Fanconi anemia, complementation groups
7928	-56.43	kd	CGS001-151126	ZNF385B	-
7929	-57.03	kd	CGS001-2145	EZH1	Chromatin-modifying enzymes / K-methyltransferases
7930	-57.06	oe	ccsbBroad304_02243	DLGAP5	-
7931	-57.08	oe	ccsbBroad304_00350	COX5B	Mitochondrial respiratory chain complex
7932	-57.1	oe	ccsbBroad304_00231	CBFB	-
7933	-57.1	cp	BRD-K62289640	lylamine	Cannabinoid receptor agonist
7934	-57.13	oe	ccsbBroad304_07097	TRAF1	-
7935	-57.17	kd	CGS001-831	CAST	-
7936	-57.29	oe	ccsbBroad304_12008	NLK	nmo subfamily
7937	-57.39	oe	ccsbBroad304_08340	POLR3K	RNA polymerase subunits
7938	-57.45	kd	CGS001-25799	ZNF324	Zinc fingers, C2H2-type
7939	-57.46	kd	CGS001-1802	DPH2	-
7940	-57.51	kd	CGS001-23636	NUP62	-
7941	-57.55	cp	BRD-K64614248	salicin	Anti-inflammatory
7942	-57.56	kd	CGS001-439	ASNA1	-
7943	-57.57	oe	ccsbBroad304_07306	TNFRSF10A	Tumour necrosis factor (TNF) receptor family
7944	-57.68	cp	BRD-K82577285	dipropyl-dopamine	Dopamine receptor agonist
7945	-57.74	cc		X linked mental retardation group 2 LOF	-
7946	-57.78	cp	BRD-A95939040	sertaconazole	Sterol demethylase inhibitor
7947	-57.79	oe	ccsbBroad304_02257	ZBTB24	BTB/POZ domain containing
7948	-57.98	kd	CGS001-7035	TFPI	-
7949	-58.4	oe	ccsbBroad304_09206	ZGPAT	G patch domain containing
7950	-58.42	cp	BRD-K03319035	maprotiline	Norepinephrine reuptake inhibitor
7951	-58.45	cp	BRD-A03816571	CP-55940	Cannabinoid receptor agonist
7952	-58.46	kd	CGS001-2673	GFPT1	-
7953	-58.56	cp	BRD-K02407574	parbendazole	Tubulin inhibitor
7954	-58.57	kd	CGS001-9559	VPS26A	-
7955	-58.6	kd	CGS001-28969	BZW2	-
7956	-58.61	oe	ccsbBroad304_04465	RERG	-
7957	-58.69	oe	ccsbBroad304_05970	CDC20	WD repeat domain containing
7958	-58.85	oe	ccsbBroad304_00561	FGFR1	Type V RTKs: FGF (fibroblast growth factor) receptor family
7959	-58.94	kd	CGS001-64400	AKTIP	Ubiquitin-conjugating enzymes E2
7960	-59.04	cp	BRD-K56115039	BU-226	Imidazoline receptor ligand
7961	-59.09	oe	ccsbBroad304_00933	LDHB	-
7962	-59.15	cp	BRD-K17674993	diflorasone	Corticosteroid agonist
7963	-59.16	cp	BRD-K50325075	UCL-2077	Slow after hyperpolarization channel blocker
7964	-59.32	kd	CGS001-55793	FAM63A	-
7965	-59.4	kd	CGS001-5610	EIF2AK2	Other PEK family kinases
7966	-59.43	oe	ccsbBroad304_04454	FBXL20	F-boxes / Leucine-rich repeats
