Rank	Score	Type	ID	Name	Description
7185	-49.36	kd	CGS001-5934	RBL2	-
7186	-49.39	oe	ccsbBroad304_00752	HMGB3	High-mobility group / Canonical
7187	-49.42	oe	ccsbBroad304_01174	PEX13	-
7188	-49.44	kd	CGS001-775	CACNA1C	Calcium channel subunits
7189	-49.46	kd	CGS001-51530	ZC3HC1	Zinc fingers, C3HC-type
7190	-49.47	kd	CGS001-7988	ZNF212	Zinc fingers, C2H2-type
7191	-49.49	oe	ccsbBroad304_02756	RRP8	-
7192	-49.56	kd	CGS001-192669	EIF2C3	-
7193	-49.58	cp	BRD-K29173907	isoflupredone	Glucocorticoid receptor agonist
7194	-49.58	kd	CGS001-10923	SUB1	-
7195	-49.59	oe	ccsbBroad304_03658	DCP1A	-
7196	-49.61	kd	CGS001-10105	PPIF	-
7197	-49.68	oe	ccsbBroad304_02887	CLIC4	Ion channels / Chloride channels : Intracellular
7198	-49.73	kd	CGS001-11040	PIM2	PIM family
7199	-49.78	oe	ccsbBroad304_05894	BLVRA	-
7200	-49.78	kd	CGS001-53831	GPR84	GPCR / Class A : Fatty acid receptors
7201	-49.82	kd	CGS001-2203	FBP1	-
7202	-49.88	oe	ccsbBroad304_01139	PA2G4	-
7203	-49.89	cp	BRD-K61323504	SB-225002	CC chemokine receptor antagonist
7204	-49.93	kd	CGS001-2731	GLDC	-
7205	-50.04	oe	ccsbBroad304_00232	SERPINA6	Serine (or cysteine) peptidase inhibitors
7206	-50.11	cp	BRD-K02526760	QS-11	ARFGAP inhibitor
7207	-50.13	kd	CGS001-6885	MAP3K7	MAPKKK:TAK1 subfamily
7208	-50.15	oe	ccsbBroad304_01105	PNP	-
7209	-50.16	kd	CGS001-23061	TBC1D9B	EF-hand domain containing
7210	-50.17	kd	CGS001-5359	PLSCR1	-
7211	-50.18	kd	CGS001-84634	KISS1R	GPCR / Class A : RF amide peptide receptors
7212	-50.25	cp	BRD-K08287586	butylparaben	DNA synthesis inhibitor
7213	-50.26	cp	BRD-K18619710	digoxigenin	Steroid
7214	-50.3	cp	BRD-K10974103	diloxanide	Protein synthesis inhibitor
7215	-50.37	kd	CGS001-1356	CP	-
7216	-50.42	oe	ccsbBroad304_00328	CLK3	CDC-like kinases
7217	-50.44	oe	ccsbBroad304_02576	MLLT11	-
7218	-50.46	cp	BRD-A54236247	racephedrine	Adrenergic receptor agonist
7219	-50.52	kd	CGS001-3206	HOXA10	Homeoboxes / ANTP class : HOXL subclass
7220	-50.59	cp	BRD-A29260609	acebutolol	Adrenergic receptor antagonist
7221	-50.65	oe	ccsbBroad304_09497	ZNF57	Zinc fingers, C2H2-type
7222	-50.7	kd	CGS001-54566	EPB41L4B	-
7223	-50.71	oe	ccsbBroad304_07667	CGRRF1	RING-type (C3HC4) zinc fingers
7224	-50.73	oe	ccsbBroad304_02789	ADAT1	-
7225	-50.79	cp	BRD-A48237631	mitomycin-c	DNA alkylating agent
7226	-50.82	kd	CGS001-2523	FUT1	Fucosyltransferases
7227	-50.84	cp	BRD-K30570479	VU-0400195-3	Glutamate receptor modulator
7228	-50.91	cp	BRD-A46393198	tetramisole	Immunostimulant
7229	-50.91	cp	BRD-K41564320	purvalanol-b	Tyrosine kinase inhibitor
7230	-51.02	cp	BRD-K43330982	JTE-013	Lysophospholipid receptor antagonist
7231	-51.12	oe	ccsbBroad304_01515	SDHD	Mitochondrial respiratory chain complex / Complex II
7232	-51.24	oe	ccsbBroad304_02203	MAD2L1BP	-
7233	-51.26	oe	ccsbBroad304_02297	DNAJB6	Heat shock proteins / DNAJ (HSP40)
7234	-51.26	cp	BRD-A88254928	salbutamol	Adrenergic receptor agonist
7235	-51.29	oe	ccsbBroad304_01605	SSX2	-
7236	-51.3	cp	BRD-K59037100	oxybenzone	Lipase inhibitor
7237	-51.32	oe	ccsbBroad304_04613	HSPB9	Heat shock proteins / HSPB
7238	-51.38	kd	CGS001-10607	TBL3	WD repeat domain containing
7239	-51.4	cp	BRD-A59303141	quinethazone	Thiazide diuretic
7240	-51.41	cp	BRD-K48935217	epothilone	Microtubule inhibitor
7241	-51.43	oe	ccsbBroad304_01258	PPP1CA	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
7242	-51.47	kd	CGS001-4601	MXI1	Basic helix-loop-helix proteins
7243	-51.65	oe	ccsbBroad304_05821	ANXA1	Annexins
7244	-51.65	cp	BRD-A09533288	verapamil	Calcium channel blocker
7245	-51.69	kd	CGS001-151126	ZNF385B	-
7246	-51.75	cp	BRD-A37347161	BRL-52537	Opioid receptor agonist
7247	-51.76	cp	BRD-A09161221	nomilin	HSP inhibitor
7248	-51.77	kd	CGS001-79862	ZNF669	Zinc fingers, C2H2-type
7249	-51.8	kd	CGS001-160851	DGKH	Pleckstrin homology (PH) domain containing
7250	-51.86	cp	BRD-K90259198	W-7	Calmodulin antagonist
7251	-51.87	oe	ccsbBroad304_08724	CYP20A1	Cytochrome P450s
7252	-51.91	kd	CGS001-6182	MRPL12	Mitochondrial ribosomal proteins / large subunits
7253	-51.95	kd	CGS001-10642	IGF2BP1	RNA binding motif (RRM) containing
7254	-52.1	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
7255	-52.12	kd	CGS001-8624	PSMG1	-
7256	-52.13	cp	BRD-K91315211	betahistine	Histamine receptor agonist
7257	-52.17	kd	CGS001-6646	SOAT1	-
7258	-52.18	kd	CGS001-837	CASP4	Caspases
7259	-52.24	oe	ccsbBroad304_01686	TNFAIP3	OTU domain containing
7260	-52.31	kd	CGS001-3420	IDH3B	-
7261	-52.46	cp	BRD-K77175907	calcifediol	Vitamin D receptor agonist
7262	-52.54	cp	BRD-A32836748	leu-enkephalin	Opioid receptor agonist
7263	-52.57	kd	CGS001-3416	IDE	Pitrilysin
7264	-52.63	kd	CGS001-57512	GPR158	GPCR / Class C : Orphans
7265	-52.65	cp	BRD-K28453807	nitrocaramiphen	Cholinergic receptor antagonist
7266	-52.66	cp	BRD-M30523314	vinorelbine	Tubulin inhibitor
7267	-52.74	cp	BRD-A26002865	verrucarin-a	Protein synthesis inhibitor
7268	-52.74	cp	BRD-K27871032	lysergol	Ergoline alkaloid
7269	-52.77	oe	ccsbBroad304_01281	PRKCA	Delta subfamily
7270	-52.85	cp	BRD-A90515964	guaifenesin	Expectorant
7271	-52.85	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
7272	-52.96	oe	ccsbBroad304_02772	ICMT	-
7273	-53.04	oe	ccsbBroad304_00226	CAV1	-
7274	-53.05	kd	CGS001-4091	SMAD6	SMADs
7275	-53.13	cp	BRD-A41555725	chlortetracycline	Protein synthesis inhibitor
7276	-53.14	oe	ccsbBroad304_01483	SAT1	-
7277	-53.22	cp	BRD-K47761761	PD-168077	Dopamine receptor agonist
7278	-53.24	cp	BRD-A77299732	salubrinal	Eukaryotic translation initiation factor inhibitor
7279	-53.24	cp	BRD-A17453586	MDL-72832	Serotonin receptor agonist
7280	-53.27	cp	BRD-A80502530	cinobufagin	ATPase inhibitor
7281	-53.28	oe	ccsbBroad304_01809	ZNF136	Zinc fingers, C2H2-type
7282	-53.33	cp	BRD-K59753975	vindesine	Tubulin inhibitor
7283	-53.38	cp	BRD-K71860425	CDK2-5-inhibitor	CDK inhibitor
7284	-53.43	kd	CGS001-10174	SORBS3	-
7285	-53.71	cp	BRD-K56957086	dacinostat	HDAC inhibitor
7286	-53.72	cp	BRD-K22009844	phenprobamate	Muscle relaxant
7287	-53.73	cp	BRD-K48300629	zonisamide	Sodium channel blocker
7288	-53.77	oe	ccsbBroad304_04525	TGIF2LY	Homeoboxes / TALE class
7289	-53.83	kd	CGS001-330	BIRC3	Inhibitors of apoptosis (IAP) protein family
7290	-53.84	cp	BRD-A95939040	sertaconazole	Sterol demethylase inhibitor
7291	-53.89	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
7292	-53.9	cp	BRD-K96778649	tyrphostin-47	EGFR inhibitor
7293	-53.98	cp	BRD-A25687296	emetine	Protein synthesis inhibitor
7294	-54.06	oe	ccsbBroad304_10230	STK19	G11 family
7295	-54.06	cp	BRD-A62071884	siguazodan	Phosphodiesterase inhibitor
7296	-54.1	cp	BRD-K67860401	AR-A014418	Glycogen synthase kinase inhibitor
7297	-54.12	cp	BRD-K68620903	dydrogesterone	Progesterone receptor agonist
7298	-54.15	oe	ccsbBroad304_07153	ZNF24	Zinc fingers, C2H2-type
7299	-54.17	kd	CGS001-2615	LRRC32	-
7300	-54.18	cp	BRD-K13819402	desoxypeganine	Acetylcholinesterase inhibitor
7301	-54.19	oe	ccsbBroad304_05939	CBLB	RING-type (C3HC4) zinc fingers
7302	-54.26	cp	BRD-K03981224	ethisterone	Progestogen hormone
7303	-54.3	cp	BRD-K06792661	narciclasine	Coflilin signaling pathway activator
7304	-54.35	oe	ccsbBroad304_06565	MB	-
7305	-54.35	cp	BRD-K78126613	menadione	Mitochondrial DNA polymerase inhibitor
7306	-54.37	cp	BRD-A61470182	n-formylmethionylalanine	macrophage activator
7307	-54.47	oe	ccsbBroad304_00693	NR3C1	3-Ketosteroid receptors
7308	-54.5	oe	ccsbBroad304_01454	RPS15A	S ribosomal proteins
7309	-54.5	oe	ccsbBroad304_00360	CREB1	basic leucine zipper proteins
7310	-54.54	oe	ccsbBroad304_12492	RBM15	RNA binding motif (RRM) containing
7311	-54.59	kd	CGS001-22934	RPIA	-
7312	-54.66	oe	ccsbBroad304_05823	ANXA2	Annexins
7313	-54.76	kd	CGS001-9263	STK17A	Death-associated kinase (DAPK) family
7314	-54.85	cp	BRD-A40639672	ketorolac	Cyclooxygenase inhibitor
7315	-54.86	kd	CGS001-403	ARL3	ADP-ribosylation factors
7316	-54.87	kd	CGS001-54620	FBXL19	F-boxes / Leucine-rich repeats
7317	-54.87	kd	CGS001-51382	ATP6V1D	ATPases / V-type
7318	-54.92	oe	ccsbBroad304_10026	ZNF517	Zinc fingers, C2H2-type
7319	-54.99	kd	CGS001-8935	SKAP2	Pleckstrin homology (PH) domain containing
7320	-55.01	kd	CGS001-6775	STAT4	SH2 domain containing
7321	-55.02	kd	CGS001-4129	MAOB	Catecholamine turnover
7322	-55.04	cp	BRD-A26334849	propafenone	Antiarrhythmic
7323	-55.08	oe	ccsbBroad304_10758	CTBP2	-
7324	-55.1	kd	CGS001-257397	TAB3	-
7325	-55.12	kd	CGS001-7247	TSN	-
7326	-55.12	kd	CGS001-143	PARP4	Poly (ADP-ribose) polymerases
7327	-55.13	cp	BRD-K32412559	morphothebaine	Adrenergic receptor antagonist
7328	-55.17	cp	BRD-K26818574	BIX-01294	Histone lysine methyltransferase inhibitor
7329	-55.18	kd	CGS001-984	CDK11B	Cyclin-dependent kinases, PITSLRE subfamily
7330	-55.26	oe	ccsbBroad304_10157	LHX8	Homeoboxes / LIM class
7331	-55.28	oe	ccsbBroad304_00211	CALU	EF-hand domain containing
7332	-55.32	kd	CGS001-57616	TSHZ3	Teashirt zinc fingers
7333	-55.36	cp	BRD-K37206356	rhamnetin	HDAC inhibitor
7334	-55.36	kd	CGS001-7879	RAB7A	RAB, member RAS oncogene
7335	-55.37	kd	CGS001-79727	LIN28A	Zinc fingers, CCHC domain containing
7336	-55.43	kd	CGS001-4811	NID1	-
7337	-55.47	kd	CGS001-7533	YWHAH	-
7338	-55.51	oe	ccsbBroad304_06260	GATA3	GATA zinc finger domain containing
7339	-55.51	kd	CGS001-388677	NOTCH2NL	-
7340	-55.55	oe	ccsbBroad304_03850	TRIB3	Trbl family
7341	-55.61	oe	ccsbBroad304_06755	PPAT	Phosphoribosyl pyrophosphate amidotransferase
7342	-55.62	kd	CGS001-5164	PDK2	PDHK family
7343	-55.65	oe	ccsbBroad304_01333	PTGFR	GPCR / Class A : Prostanoid receptors
7344	-55.68	kd	CGS001-9655	SOCS5	SH2 domain containing
7345	-55.72	kd	CGS001-142	PARP1	Poly (ADP-ribose) polymerases
7346	-55.78	oe	ccsbBroad304_04082	SLC52A2	SLC52 family of riboflavin transporters
7347	-55.79	cp	BRD-A87479750	tenidap	Cyclooxygenase inhibitor
7348	-55.85	oe	ccsbBroad304_07923	LSM5	-
7349	-55.88	cp	BRD-A33711280	metixene	Acetylcholine receptor antagonist
7350	-55.91	oe	ccsbBroad304_04271	MXD3	Basic helix-loop-helix proteins
7351	-56	kd	CGS001-103	ADAR	-
7352	-56.02	cp	BRD-K12219985	glipizide	Sulfonylurea
7353	-56.05	cp	BRD-K56509348	BMS-182874	Endothelin receptor antagonist
7354	-56.1	cp	BRD-K64341947	CFM-1571	Guanylate cyclase activator
7355	-56.19	kd	CGS001-2355	FOSL2	basic leucine zipper proteins
7356	-56.22	cp	BRD-K49671696	ketanserin	Serotonin receptor antagonist
7357	-56.31	cp	BRD-K21936341	oxotremorine	Acetylcholine receptor agonist
7358	-56.33	kd	CGS001-84617	TUBB6	Tubulins
7359	-56.33	kd	CGS001-26959	HBP1	-
7360	-56.42	cp	BRD-K11373525	ZD-7155	Angiotensin receptor antagonist
7361	-56.42	kd	CGS001-6541	SLC7A1	SLC7 family
7362	-56.45	cp	BRD-A92537424	danazol	Estrogen receptor antagonist
7363	-56.47	oe	ccsbBroad304_01771	VIM	Intermediate filaments type III
7364	-56.49	kd	CGS001-109	ADCY3	Adenylyl cyclases
7365	-56.5	cp	BRD-A43974575	tranylcypromine	Monoamine oxidase inhibitor
7366	-56.56	kd	CGS001-57684	ZBTB26	BTB/POZ domain containing
7367	-56.57	kd	CGS001-57504	MTA3	GATA zinc finger domain containing
7368	-56.58	cp	BRD-K14200658	syrosingopine	Vesicular monoamine transporter inhibitor
7369	-56.6	kd	CGS001-84231	TRAF7	RING-type (C3HC4) zinc fingers
7370	-56.66	kd	CGS001-84636	GPR174	GPCR / Class A : Orphans
7371	-56.71	cp	BRD-K04010869	prostaglandin-a1	HSP inducer
7372	-56.75	cp	BRD-A92670106	tocainide	Sodium channel blocker
7373	-56.77	kd	CGS001-5002	SLC22A18	Orphan or poorly characterized SLC22 family members
7374	-56.8	oe	ccsbBroad304_02831	SGK3	SGK family
7375	-56.88	cp	BRD-A01317026	7,8-dihydro-L-biopterin	Dihydroneopterin aldolase inhibitor
7376	-56.9	oe	ccsbBroad304_00682	GRK6	GRK1/3 subfamily
7377	-56.98	kd	CGS001-11215	AKAP11	A-kinase anchor proteins
7378	-56.99	oe	ccsbBroad304_06654	NPM1	-
7379	-57.11	cp	BRD-K89125793	tinidazole	Antiprotozoal
7380	-57.17	kd	CGS001-4637	MYL6	EF-hand domain containing
7381	-57.23	oe	ccsbBroad304_01677	TLE2	WD repeat domain containing
7382	-57.25	oe	ccsbBroad304_00745	HLA-DRB4	Immunoglobulin superfamily / C1-set domain containing
7383	-57.27	cp	BRD-K01902415	pirinixic-acid	PPAR receptor agonist
7384	-57.27	kd	CGS001-23062	GGA2	-
7385	-57.28	cp	BRD-A47598013	citalopram	Serotonin reuptake inhibitor
7386	-57.36	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
7387	-57.39	oe	ccsbBroad304_11549	ZNF273	Zinc fingers, C2H2-type
7388	-57.41	kd	CGS001-23528	ZNF281	Zinc fingers, C2H2-type
7389	-57.51	cp	BRD-K89210380	biotin	Vitamin B
7390	-57.51	kd	CGS001-7189	TRAF6	RING-type (C3HC4) zinc fingers
7391	-57.54	cp	BRD-K63089472	farnesylthioacetic-acid	Inhibitor of methyl esterification of farnesylated proteins
7392	-57.59	kd	CGS001-164668	APOBEC3H	Apolipoprotein B mRNA editing enzymes
7393	-57.59	oe	ccsbBroad304_02497	YKT6	-
7394	-57.61	oe	ccsbBroad304_02121	UBE2L6	Ubiquitin-conjugating enzymes E2
7395	-57.64	kd	CGS001-170463	SSBP4	-
7396	-57.67	kd	CGS001-7534	YWHAZ	-
7397	-57.68	cc		Wnt family LOF	-
7398	-57.68	oe	ccsbBroad304_01237	POLR2C	RNA polymerase subunits
7399	-57.76	cp	BRD-K91699951	benzonatate	Local anesthetic
7400	-57.78	cp	BRD-K13169950	NSC-3852	HDAC inhibitor
7401	-57.81	oe	ccsbBroad304_06855	RDX	-
7402	-57.81	cp	BRD-K38449220	seneciphylline	Cytochrome P450 inhibitor
7403	-57.81	kd	CGS001-25925	ZNF521	Zinc fingers, C2H2-type
7404	-57.82	kd	CGS001-27430	MAT2B	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
7405	-57.85	cp	BRD-K76205745	losartan	Angiotensin receptor antagonist
7406	-57.85	cp	BRD-K68558722	deracoxib	Cyclooxygenase inhibitor
7407	-57.92	oe	ccsbBroad304_01025	ALDH6A1	Aldehyde dehydrogenases
7408	-57.97	kd	CGS001-4904	YBX1	-
7409	-58.03	cp	BRD-K62736196	guanabenz	-666
7410	-58.07	cp	BRD-K27351809	nomegestrol	Progesterone receptor agonist
7411	-58.08	oe	ccsbBroad304_06773	PRKAR2B	Protein kinase A
7412	-58.1	oe	ccsbBroad304_04478	ALG2	Glycosyltransferase group 1 domain containing
7413	-58.17	kd	CGS001-51422	PRKAG2	AMPK subfamily
7414	-58.18	kd	CGS001-51160	VPS28	-
7415	-58.22	cp	BRD-K32828673	chelidonine	Tubulin inhibitor
7416	-58.28	kd	CGS001-7484	WNT9B	Wingless-type MMTV integration sites
7417	-58.35	kd	CGS001-3995	FADS3	Fatty acid desaturases
7418	-58.35	kd	CGS001-8659	ALDH4A1	Aldehyde dehydrogenases
7419	-58.41	oe	ccsbBroad304_00102	RND3	-
7420	-58.47	kd	CGS001-2735	GLI1	Zinc fingers, C2H2-type
7421	-58.49	cp	BRD-A15034104	bergenin	Interleukin inhibitor
7422	-58.52	kd	CGS001-4714	NDUFB8	Mitochondrial respiratory chain complex / Complex I
7423	-58.54	cp	BRD-A43671941	oxprenolol	Adrenergic receptor antagonist
7424	-58.57	kd	CGS001-839	CASP6	Caspases
7425	-58.58	cp	BRD-K96720755	relcovaptan	Vasopressin receptor antagonist
7426	-58.63	oe	ccsbBroad304_06382	HMGCL	-
7427	-58.65	oe	ccsbBroad304_04406	PLA2G12B	-
7428	-58.67	cp	BRD-K16977723	PP-3	EGFR inhibitor
7429	-58.68	cp	BRD-K77008974	WYE-354	MTOR inhibitor
7430	-58.68	cp	BRD-A10903566	imiloxan	Adrenergic receptor antagonist
7431	-58.71	oe	ccsbBroad304_04655	TRIM9	-
7432	-58.72	cp	BRD-K66782112	BRD-K66782112	Histamine receptor antagonist
7433	-58.74	kd	CGS001-1326	MAP3K8	MAPKKK:STE-unique family
7434	-58.76	oe	ccsbBroad304_02705	SIRT2	Histone deacetylases
7435	-58.79	oe	ccsbBroad304_02869	ASF1A	-
7436	-58.85	cp	BRD-A29082194	gitoxigenin	ATPase inhibitor
7437	-58.91	cp	BRD-K26669427	WR-216174	PFMRK inhibitor
7438	-58.92	oe	ccsbBroad304_01615	SULT1A2	Sulfotransferases, cytosolic
7439	-58.93	kd	CGS001-3589	IL11	Endogenous ligands
7440	-59.02	cp	BRD-K40887525	ritanserin	Serotonin receptor antagonist
7441	-59.02	kd	CGS001-7849	PAX8	Paired boxes
7442	-59.09	kd	CGS001-4602	MYB	-
7443	-59.12	oe	ccsbBroad304_02485	STAMBP	-
7444	-59.22	kd	CGS001-10289	EIF1B	-
7445	-59.27	kd	CGS001-2744	GLS	Ankyrin repeat domain containing
7446	-59.29	oe	ccsbBroad304_01131	OXCT1	-
7447	-59.29	oe	ccsbBroad304_05773	ADCY9	Adenylyl cyclases
7448	-59.29	oe	ccsbBroad304_04243	PLA2G12A	Phospholipase A2
7449	-59.39	cp	BRD-K02590140	O-2050	Cannabinoid receptor antagonist
7450	-59.42	cp	BRD-K37080523	isoreserpine	Vesicular monoamine transporter inhibitor
7451	-59.47	cp	BRD-K99174507	cardiogenol-c	Cardiomyogenesis inducer
7452	-59.47	cp	BRD-K33204703	AG-370	PDGFR receptor inhibitor
7453	-59.48	oe	ccsbBroad304_06894	RPS6	S ribosomal proteins
7454	-59.48	kd	CGS001-2697	GJA1	Ion channels / Gap junction proteins (connexins)
7455	-59.5	kd	CGS001-185	AGTR1	Angiotensin receptors
7456	-59.52	cp	BRD-A41250306	cyclopenthiazide	Thiazide diuretic
7457	-59.64	kd	CGS001-6009	RHEB	-
7458	-59.66	oe	ccsbBroad304_00564	FGR	Src family
7459	-59.68	kd	CGS001-5167	ENPP1	-
7460	-59.7	kd	CGS001-26996	GPR160	GPCR / Class A : Orphans
7461	-59.72	oe	ccsbBroad304_01580	SOX10	SRY (sex determining region Y)-boxes
7462	-59.74	kd	CGS001-51495	PTPLAD1	-
7463	-59.74	kd	CGS001-5440	POLR2K	RNA polymerase subunits
7464	-59.77	oe	ccsbBroad304_01282	PRKCB	Alpha subfamily
7465	-59.77	oe	ccsbBroad304_06754	PPARD	Nuclear hormone receptors
7466	-59.91	cp	BRD-A43150328	penicillic-acid	other antibiotic
7467	-59.91	cp	BRD-K64044582	linoleamide	ACAT inhibitor
7468	-59.91	kd	CGS001-3094	HINT1	-
7469	-59.92	oe	ccsbBroad304_01189	PHF1	Zinc fingers, PHD-type
7470	-59.93	cp	BRD-A68281735	REV-5901	Leukotriene receptor antagonist
7471	-60.02	cp	BRD-K93258693	GW-9662	PPAR receptor antagonist
7472	-60.1	oe	ccsbBroad304_07531	TANK	-
7473	-60.18	cp	BRD-K17008822	BD-1008	Sigma receptor antagonist
7474	-60.24	kd	CGS001-5037	PEBP1	-
7475	-60.26	cp	BRD-U01690642	acetyl-geranyl-cysteine	Isoprenylated protein methylation inhibitor
7476	-60.31	cp	BRD-A78360835	cercosporin	Photoactivated toxin
7477	-60.34	oe	ccsbBroad304_08228	PHF11	Zinc fingers, PHD-type
7478	-60.34	oe	ccsbBroad304_11910	RBM15B	RNA binding motif (RRM) containing
7479	-60.35	oe	ccsbBroad304_01651	TCF7L2	-
7480	-60.36	cp	BRD-K00486786	RO-08-2750	NGF binding inhibitor
7481	-60.37	oe	ccsbBroad304_00412	CYP3A5	Cytochrome P450s
7482	-60.38	cp	BRD-K51662849	ilomastat	Matrix metalloprotease inhibitor
7483	-60.42	kd	CGS001-3939	LDHA	-
7484	-60.46	oe	ccsbBroad304_06777	PRNP	CD molecules
7485	-60.48	cc		BCL inhibitor	-
7486	-60.52	oe	ccsbBroad304_00865	ILF2	-
7487	-60.61	kd	CGS001-51274	KLF3	Kruppel-like transcription factors
7488	-60.63	kd	CGS001-29982	NRBF2	-
7489	-60.68	cp	BRD-K73824630	skatole	Thrombin inhibitor
7490	-60.71	cp	BRD-K85383046	IAA-94	Chloride channel blocker
7491	-60.71	cp	BRD-K79930101	GW-583340	EGFR inhibitor
7492	-60.77	cp	BRD-K47150025	KI-8751	VEGFR inhibitor
7493	-60.81	kd	CGS001-1910	EDNRB	Endothelin receptors
7494	-60.83	oe	ccsbBroad304_05485	ZNF677	Zinc fingers, C2H2-type
7495	-60.85	kd	CGS001-9748	SLK	SLK subfamily
7496	-61.01	cp	BRD-K39569857	avrainvillamide-analog-3	nucleophosmin inhibitor
7497	-61.02	oe	ccsbBroad304_03625	HIF1AN	-
7498	-61.05	cp	BRD-A85472596	L-670596	Prostanoid receptor antagonist
7499	-61.09	cp	BRD-K92731339	perindopril	ACE inhibitor
7500	-61.13	oe	ccsbBroad304_06806	PSMD3	Proteasome (prosome, macropain) subunits
7501	-61.17	oe	ccsbBroad304_03532	ANKZF1	Ankyrin repeat domain containing
7502	-61.17	cp	BRD-K67277431	picotamide	Thromboxane receptor antagonist
7503	-61.25	cc		Poly ADP ribose polymerases LOF	-
7504	-61.25	cp	BRD-K22010301	JLK-6	Gamma secretase inhibitor
7505	-61.26	oe	ccsbBroad304_00866	IMPA1	Inositol monophosphatase
7506	-61.31	kd	CGS001-7923	HSD17B8	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
7507	-61.32	oe	ccsbBroad304_02378	STUB1	Tetratricopeptide (TTC) repeat domain containing
7508	-61.36	kd	CGS001-10617	STAMBP	-
7509	-61.37	cp	BRD-A44090213	indoprofen	Cyclooxygenase inhibitor
7510	-61.37	kd	CGS001-9841	ZBTB24	BTB/POZ domain containing
7511	-61.38	cp	BRD-A81402010	KU-C103443N	CDC inhibitor
7512	-61.4	cp	BRD-A25143711	hydrocortisone	Glucocorticoid receptor agonist
7513	-61.52	cp	BRD-K19554809	MK-212	Serotonin receptor agonist
7514	-61.53	kd	CGS001-2015	EMR1	Adhesion Class GPCRs
7515	-61.56	cp	BRD-K95402279	geranylgeraniol	Farnesyltransferase inhibitor
7516	-61.57	kd	CGS001-54490	UGT2B28	UDP glucuronosyltransferases
7517	-61.62	cp	BRD-K79131256	albendazole	Anthelmintic
7518	-61.63	kd	CGS001-4841	NONO	RNA binding motif (RRM) containing
7519	-61.71	oe	ccsbBroad304_07679	ZNF274	Zinc fingers, C2H2-type
7520	-61.75	oe	ccsbBroad304_12008	NLK	nmo subfamily
7521	-61.77	oe	ccsbBroad304_06642	NIT1	-
7522	-61.8	cp	BRD-K64451768	GANT-58	GLI antagonist
7523	-61.84	oe	ccsbBroad304_00811	ICAM1	CD molecules
7524	-61.87	kd	CGS001-843	CASP10	Caspases
7525	-61.88	kd	CGS001-3127	HLA-DRB5	Immunoglobulin superfamily / C1-set domain containing
7526	-61.92	kd	CGS001-3676	ITGA4	Integrins
7527	-61.94	oe	ccsbBroad304_00214	CAPN1	EF-hand domain containing
7528	-61.95	oe	ccsbBroad304_00525	EZH1	Chromatin-modifying enzymes / K-methyltransferases
7529	-62.01	oe	ccsbBroad304_06831	RAC1	Endogenous ligands
7530	-62.01	kd	CGS001-2958	GTF2A2	General transcription factors
7531	-62.07	cp	BRD-K68867920	quetiapine	Dopamine receptor antagonist
7532	-62.1	cp	BRD-K97330509	SRC-kinase-inhibitor-II	SRC inhibitor
7533	-62.16	cp	BRD-K67506692	tyrphostin-AG-126	ERK1 and ERK2 phosphorylation inhibitor
7534	-62.26	oe	ccsbBroad304_00888	ITPK1	-
7535	-62.28	oe	ccsbBroad304_02709	SCMH1	Sterile alpha motif (SAM) domain containing
7536	-62.29	cp	BRD-K90027355	spironolactone	Mineralocorticoid receptor antagonist
7537	-62.31	cc		NADH ubiquinone oxidoreductase supernumerary subunits LOF	-
7538	-62.31	oe	ccsbBroad304_02249	KIAA0494	-
7539	-62.31	kd	CGS001-4352	MPL	Prolactin receptor family
7540	-62.35	cp	BRD-A02180903	betamethasone	Glucocorticoid receptor agonist
7541	-62.42	cp	BRD-K95763993	trapidil	PDGFR receptor inhibitor
7542	-62.47	cp	BRD-K26117720	gingerol	Nitric oxide synthase inhibitor
7543	-62.55	cp	BRD-K59522102	piperine	Monoamine oxidase inhibitor
7544	-62.56	kd	CGS001-57018	CCNL1	-
7545	-62.57	oe	ccsbBroad304_00223	CASP9	Caspases
7546	-62.58	oe	ccsbBroad304_00615	GAPDH	-
7547	-62.61	kd	CGS001-1645	AKR1C1	Aldo-keto reductases
7548	-62.65	cp	BRD-A42571354	cetirizine	Histamine receptor antagonist
7549	-62.7	oe	ccsbBroad304_06753	POU5F1	Homeoboxes / POU class
7550	-62.72	oe	ccsbBroad304_01289	MAPK13	MAPK:p38 subfamily
7551	-62.75	kd	CGS001-54805	CNNM2	-
7552	-62.82	oe	ccsbBroad304_00757	HMGA1	High-mobility group / Canonical
7553	-62.88	oe	ccsbBroad304_06130	DUSP4	Protein tyrosine phosphatases / Class I Cys-based PTPs : MAP kinase phosphatases
7554	-62.9	cp	BRD-K81209512	AG-494	EGFR inhibitor
7555	-63.07	cp	BRD-A72758037	asiatic-acid	Apoptosis stimulant
7556	-63.1	kd	CGS001-5621	PRNP	CD molecules
7557	-63.23	kd	CGS001-2542	SLC37A4	SLC37 family of phosphosugar/phosphate exchangers
